TIME # BYTES FROM IP SEQ# TTL DELAY MS
[1495091484.946244] 64 bytes from 10.82.31.86: icmp_seq=27 ttl=61 time=5.72 ms
[1495091485.949669] 64 bytes from 10.82.31.86: icmp_seq=28 ttl=61 time=7.15 ms
[1495091486.954509] 64 bytes from 10.82.31.86: icmp_seq=29 ttl=61 time=10.5 ms
[1495091487.956668] 64 bytes from 10.82.31.86: icmp_seq=30 ttl=61 time=10.9 ms
[1495091488.962038] 64 bytes from 10.82.31.86: icmp_seq=31 ttl=61 time=15.1 ms
[1495091489.956358] 64 bytes from 10.82.31.86: icmp_seq=32 ttl=61 time=7.96 ms
[1495091490.961691] 64 bytes from 10.82.31.86: icmp_seq=33 ttl=61 time=12.0 ms
[1495091491.963059] 64 bytes from 10.82.31.86: icmp_seq=34 ttl=61 time=12.1 ms
[1495091492.962787] 64 bytes from 10.82.31.86: icmp_seq=35 ttl=61 time=10.4 ms
[1495091493.966847] 64 bytes from 10.82.31.86: icmp_seq=36 ttl=61 time=12.8 ms
[1495091494.978314] 64 bytes from 10.82.31.86: icmp_seq=37 ttl=61 time=22.0 ms
[1495091495.967450] 64 bytes from 10.82.31.86: icmp_seq=38 ttl=61 time=9.71 ms
[1495091496.964957] 64 bytes from 10.82.31.86: icmp_seq=39 ttl=61 time=5.14 ms
[1495091497.967594] 64 bytes from 10.82.31.86: icmp_seq=40 ttl=61 time=6.36 ms
[1495091498.971353] 64 bytes from 10.82.31.86: icmp_seq=41 ttl=61 time=8.50 ms
[1495091499.972523] 64 bytes from 10.82.31.86: icmp_seq=42 ttl=61 time=7.77 ms
[1495091500.981336] 64 bytes from 10.82.31.86: icmp_seq=43 ttl=61 time=14.4 ms
[1495091502.010152] 64 bytes from 10.82.31.86: icmp_seq=44 ttl=61 time=41.3 ms
[1495091502.987095] 64 bytes from 10.82.31.86: icmp_seq=45 ttl=61 time=17.6 ms
[1495091503.985099] 64 bytes from 10.82.31.86: icmp_seq=46 ttl=61 time=13.5 ms
[1495091504.986617] 64 bytes from 10.82.31.86: icmp_seq=47 ttl=61 time=13.2 ms
[1495091505.981401] 64 bytes from 10.82.31.86: icmp_seq=48 ttl=61 time=6.49 ms
[1495091506.994456] 64 bytes from 10.82.31.86: icmp_seq=49 ttl=61 time=17.6 ms
[1495091507.990284] 64 bytes from 10.82.31.86: icmp_seq=50 ttl=61 time=11.4 ms
[1495091508.987965] 64 bytes from 10.82.31.86: icmp_seq=51 ttl=61 time=7.24 ms
[1495091509.998210] 64 bytes from 10.82.31.86: icmp_seq=52 ttl=61 time=15.8 ms
[1495091510.999068] 64 bytes from 10.82.31.86: icmp_seq=53 ttl=61 time=15.5 ms
[1495091511.992040] 64 bytes from 10.82.31.86: icmp_seq=54 ttl=61 time=6.70 ms
[1495091512.996169] 64 bytes from 10.82.31.86: icmp_seq=55 ttl=61 time=8.89 ms
[1495091513.998241] 64 bytes from 10.82.31.86: icmp_seq=56 ttl=61 time=9.67 ms
[1495091515.002035] 64 bytes from 10.82.31.86: icmp_seq=57 ttl=61 time=11.4 ms
[1495091515.998470] 64 bytes from 10.82.31.86: icmp_seq=58 ttl=61 time=7.13 ms
[1495091517.003239] 64 bytes from 10.82.31.86: icmp_seq=59 ttl=61 time=10.3 ms
[1495091518.032985] 64 bytes from 10.82.31.86: icmp_seq=60 ttl=61 time=39.3 ms
[1495091519.004435] 64 bytes from 10.82.31.86: icmp_seq=61 ttl=61 time=10.1 ms
[1495091520.002203] 64 bytes from 10.82.31.86: icmp_seq=62 ttl=61 time=7.43 ms
[1495091521.011998] 64 bytes from 10.82.31.86: icmp_seq=63 ttl=61 time=16.5 ms
[1495091522.019272] 64 bytes from 10.82.31.86: icmp_seq=64 ttl=61 time=22.9 ms
[1495091523.004889] 64 bytes from 10.82.31.86: icmp_seq=65 ttl=61 time=8.23 ms
[1495091524.018846] 64 bytes from 10.82.31.86: icmp_seq=66 ttl=61 time=21.6 ms
[1495091525.015044] 64 bytes from 10.82.31.86: icmp_seq=67 ttl=61 time=17.0 ms
[1495091526.009368] 64 bytes from 10.82.31.86: icmp_seq=68 ttl=61 time=10.9 ms
[1495091527.018024] 64 bytes from 10.82.31.86: icmp_seq=69 ttl=61 time=19.2 ms
[1495091528.057328] 64 bytes from 10.82.31.86: icmp_seq=70 ttl=61 time=57.9 ms
[1495091529.013000] 64 bytes from 10.82.31.86: icmp_seq=71 ttl=61 time=13.4 ms
[1495091530.012109] 64 bytes from 10.82.31.86: icmp_seq=72 ttl=61 time=11.7 ms
[1495091531.009770] 64 bytes from 10.82.31.86: icmp_seq=73 ttl=61 time=7.25 ms
[1495091532.019565] 64 bytes from 10.82.31.86: icmp_seq=74 ttl=61 time=15.4 ms
[1495091533.014646] 64 bytes from 10.82.31.86: icmp_seq=75 ttl=61 time=8.66 ms
[1495091534.022452] 64 bytes from 10.82.31.86: icmp_seq=76 ttl=61 time=14.4 ms
[1495091535.034197] 64 bytes from 10.82.31.86: icmp_seq=77 ttl=61 time=24.4 ms
[1495091536.029631] 64 bytes from 10.82.31.86: icmp_seq=78 ttl=61 time=18.0 ms
[1495091537.068753] 64 bytes from 10.82.31.86: icmp_seq=79 ttl=61 time=55.7 ms
[1495091538.080986] 64 bytes from 10.82.31.86: icmp_seq=80 ttl=61 time=65.8 ms
[1495091541.021569] 64 bytes from 10.82.31.86: icmp_seq=83 ttl=61 time=4.48 ms
[1495091542.027883] 64 bytes from 10.82.31.86: icmp_seq=84 ttl=61 time=9.20 ms
[1495091543.029263] 64 bytes from 10.82.31.86: icmp_seq=85 ttl=61 time=9.00 ms
[1495091544.037371] 64 bytes from 10.82.31.86: icmp_seq=86 ttl=61 time=15.8 ms
[1495091545.026857] 64 bytes from 10.82.31.86: icmp_seq=87 ttl=61 time=4.18 ms
[1495091546.035857] 64 bytes from 10.82.31.86: icmp_seq=88 ttl=61 time=11.6 ms
[1495091547.042935] 64 bytes from 10.82.31.86: icmp_seq=89 ttl=61 time=16.5 ms
[1495091548.035553] 64 bytes from 10.82.31.86: icmp_seq=90 ttl=61 time=7.20 ms
[1495091549.071501] 64 bytes from 10.82.31.86: icmp_seq=91 ttl=61 time=41.6 ms
[1495091550.042069] 64 bytes from 10.82.31.86: icmp_seq=92 ttl=61 time=10.2 ms
[1495091551.060910] 64 bytes from 10.82.31.86: icmp_seq=93 ttl=61 time=27.6 ms
[1495091552.059662] 64 bytes from 10.82.31.86: icmp_seq=94 ttl=61 time=24.3 ms
[1495091553.044880] 64 bytes from 10.82.31.86: icmp_seq=95 ttl=61 time=7.87 ms
[1495091554.062757] 64 bytes from 10.82.31.86: icmp_seq=96 ttl=61 time=24.4 ms
[1495091555.062601] 64 bytes from 10.82.31.86: icmp_seq=97 ttl=61 time=22.4 ms
[1495091556.061584] 64 bytes from 10.82.31.86: icmp_seq=98 ttl=61 time=19.6 ms
[1495091557.062976] 64 bytes from 10.82.31.86: icmp_seq=99 ttl=61 time=19.0 ms
[1495091558.111876] 64 bytes from 10.82.31.86: icmp_seq=100 ttl=61 time=66.5 ms
[1495091559.085733] 64 bytes from 10.82.31.86: icmp_seq=101 ttl=61 time=38.5 ms
[1495091560.115143] 64 bytes from 10.82.31.86: icmp_seq=102 ttl=61 time=66.0 ms
[1495091561.130468] 64 bytes from 10.82.31.86: icmp_seq=103 ttl=61 time=79.9 ms
[1495091562.149452] 64 bytes from 10.82.31.86: icmp_seq=104 ttl=61 time=97.6 ms
[1495091563.108372] 64 bytes from 10.82.31.86: icmp_seq=105 ttl=61 time=54.6 ms
[1495091564.091754] 64 bytes from 10.82.31.86: icmp_seq=106 ttl=61 time=35.9 ms
[1495091565.231227] 64 bytes from 10.82.31.86: icmp_seq=107 ttl=61 time=174 ms
[1495091566.122080] 64 bytes from 10.82.31.86: icmp_seq=108 ttl=61 time=63.6 ms
[1495091567.092703] 64 bytes from 10.82.31.86: icmp_seq=109 ttl=61 time=32.4 ms
[1495091568.415144] 64 bytes from 10.82.31.86: icmp_seq=110 ttl=61 time=353 ms
[1495091569.080345] 64 bytes from 10.82.31.86: icmp_seq=111 ttl=61 time=17.1 ms
[1495091570.079891] 64 bytes from 10.82.31.86: icmp_seq=112 ttl=61 time=15.1 ms
[1495091571.106808] 64 bytes from 10.82.31.86: icmp_seq=113 ttl=61 time=40.5 ms
[1495091572.149150] 64 bytes from 10.82.31.86: icmp_seq=114 ttl=61 time=81.0 ms
[1495091573.139868] 64 bytes from 10.82.31.86: icmp_seq=115 ttl=61 time=70.4 ms
[1495091574.146852] 64 bytes from 10.82.31.86: icmp_seq=116 ttl=61 time=75.6 ms
[1495091575.127317] 64 bytes from 10.82.31.86: icmp_seq=117 ttl=61 time=54.1 ms
[1495091576.107733] 64 bytes from 10.82.31.86: icmp_seq=118 ttl=61 time=33.1 ms
[1495091577.117641] 64 bytes from 10.82.31.86: icmp_seq=119 ttl=61 time=41.5 ms
[1495091578.102122] 64 bytes from 10.82.31.86: icmp_seq=120 ttl=61 time=24.0 ms
[1495091579.174815] 64 bytes from 10.82.31.86: icmp_seq=121 ttl=61 time=95.4 ms
[1495091580.145770] 64 bytes from 10.82.31.86: icmp_seq=122 ttl=61 time=64.7 ms
[1495091581.115215] 64 bytes from 10.82.31.86: icmp_seq=123 ttl=61 time=32.1 ms
[1495091582.131238] 64 bytes from 10.82.31.86: icmp_seq=124 ttl=61 time=46.6 ms
[1495091583.152589] 64 bytes from 10.82.31.86: icmp_seq=125 ttl=61 time=66.1 ms
[1495091584.135258] 64 bytes from 10.82.31.86: icmp_seq=126 ttl=61 time=47.3 ms
[1495091585.113769] 64 bytes from 10.82.31.86: icmp_seq=127 ttl=61 time=24.1 ms
[1495091586.114008] 64 bytes from 10.82.31.86: icmp_seq=128 ttl=61 time=22.7 ms
[1495091587.124307] 64 bytes from 10.82.31.86: icmp_seq=129 ttl=61 time=31.1 ms
[1495091588.160764] 64 bytes from 10.82.31.86: icmp_seq=130 ttl=61 time=66.1 ms
[1495091589.188864] 64 bytes from 10.82.31.86: icmp_seq=131 ttl=61 time=92.8 ms
[1495091590.144958] 64 bytes from 10.82.31.86: icmp_seq=132 ttl=61 time=47.8 ms
[1495091591.173900] 64 bytes from 10.82.31.86: icmp_seq=133 ttl=61 time=74.6 ms
[1495091592.390269] 64 bytes from 10.82.31.86: icmp_seq=134 ttl=61 time=289 ms
[1495091595.451796] 64 bytes from 10.82.31.86: icmp_seq=135 ttl=61 time=2349 ms
[1495091595.453806] 64 bytes from 10.82.31.86: icmp_seq=136 ttl=61 time=1342 ms
[1495091595.454092] 64 bytes from 10.82.31.86: icmp_seq=137 ttl=61 time=334 ms
[1495091599.123140] 64 bytes from 10.82.31.86: icmp_seq=141 ttl=61 time=2.01 ms
[1495091600.124218] 64 bytes from 10.82.31.86: icmp_seq=142 ttl=61 time=1.67 ms
[1495091601.126455] 64 bytes from 10.82.31.86: icmp_seq=143 ttl=61 time=1.82 ms
[1495091602.128510] 64 bytes from 10.82.31.86: icmp_seq=144 ttl=61 time=1.63 ms
[1495091603.247460] 64 bytes from 10.82.31.86: icmp_seq=145 ttl=61 time=118 ms
[1495091604.855784] 64 bytes from 10.82.31.86: icmp_seq=146 ttl=61 time=725 ms
[1495091605.184370] 64 bytes from 10.82.31.86: icmp_seq=147 ttl=61 time=52.9 ms
[1495091611.175925] 64 bytes from 10.82.31.86: icmp_seq=153 ttl=61 time=4.49 ms
[1495091612.175741] 64 bytes from 10.82.31.86: icmp_seq=154 ttl=61 time=2.41 ms
[1495091613.177120] 64 bytes from 10.82.31.86: icmp_seq=155 ttl=61 time=1.98 ms
[1495091614.178767] 64 bytes from 10.82.31.86: icmp_seq=156 ttl=61 time=2.22 ms
[1495091615.180528] 64 bytes from 10.82.31.86: icmp_seq=157 ttl=61 time=2.35 ms
[1495091616.264210] 64 bytes from 10.82.31.86: icmp_seq=158 ttl=61 time=84.4 ms
[1495091617.276749] 64 bytes from 10.82.31.86: icmp_seq=159 ttl=61 time=95.3 ms
[1495091618.323997] 64 bytes from 10.82.31.86: icmp_seq=160 ttl=61 time=141 ms
[1495091619.203136] 64 bytes from 10.82.31.86: icmp_seq=161 ttl=61 time=19.0 ms
[1495091620.198347] 64 bytes from 10.82.31.86: icmp_seq=162 ttl=61 time=12.9 ms
[1495091621.194125] 64 bytes from 10.82.31.86: icmp_seq=163 ttl=61 time=7.50 ms
[1495091622.194858] 64 bytes from 10.82.31.86: icmp_seq=164 ttl=61 time=6.47 ms
[1495091623.193224] 64 bytes from 10.82.31.86: icmp_seq=165 ttl=61 time=3.07 ms
[1495091624.195925] 64 bytes from 10.82.31.86: icmp_seq=166 ttl=61 time=4.51 ms
[1495091625.202787] 64 bytes from 10.82.31.86: icmp_seq=167 ttl=61 time=9.50 ms
[1495091626.197802] 64 bytes from 10.82.31.86: icmp_seq=168 ttl=61 time=3.79 ms
[1495091627.200655] 64 bytes from 10.82.31.86: icmp_seq=169 ttl=61 time=4.60 ms
[1495091628.208791] 64 bytes from 10.82.31.86: icmp_seq=170 ttl=61 time=11.9 ms
[1495091629.218817] 64 bytes from 10.82.31.86: icmp_seq=171 ttl=61 time=19.6 ms
[1495091630.207734] 64 bytes from 10.82.31.86: icmp_seq=172 ttl=61 time=6.74 ms
[1495091631.211828] 64 bytes from 10.82.31.86: icmp_seq=173 ttl=61 time=8.87 ms
[1495091632.216089] 64 bytes from 10.82.31.86: icmp_seq=174 ttl=61 time=12.0 ms
[1495091633.213879] 64 bytes from 10.82.31.86: icmp_seq=175 ttl=61 time=8.90 ms
[1495091634.211787] 64 bytes from 10.82.31.86: icmp_seq=176 ttl=61 time=5.71 ms
[1495091635.214757] 64 bytes from 10.82.31.86: icmp_seq=177 ttl=61 time=7.47 ms
[1495091636.226138] 64 bytes from 10.82.31.86: icmp_seq=178 ttl=61 time=17.1 ms
[1495091637.241034] 64 bytes from 10.82.31.86: icmp_seq=179 ttl=61 time=30.5 ms
[1495091638.219923] 64 bytes from 10.82.31.86: icmp_seq=180 ttl=61 time=7.71 ms
[1495091639.218827] 64 bytes from 10.82.31.86: icmp_seq=181 ttl=61 time=4.59 ms
[1495091640.225107] 64 bytes from 10.82.31.86: icmp_seq=182 ttl=61 time=8.99 ms
[1495091641.290206] 64 bytes from 10.82.31.86: icmp_seq=183 ttl=61 time=72.7 ms
[1495091642.223482] 64 bytes from 10.82.31.86: icmp_seq=184 ttl=61 time=4.09 ms
[1495091643.314224] 64 bytes from 10.82.31.86: icmp_seq=185 ttl=61 time=93.3 ms
[1495091647.252087] 64 bytes from 10.82.31.86: icmp_seq=189 ttl=61 time=4.59 ms
[1495091648.257882] 64 bytes from 10.82.31.86: icmp_seq=190 ttl=61 time=8.53 ms
[1495091649.258163] 64 bytes from 10.82.31.86: icmp_seq=191 ttl=61 time=7.52 ms
[1495091650.262027] 64 bytes from 10.82.31.86: icmp_seq=192 ttl=61 time=9.56 ms
[1495091651.257826] 64 bytes from 10.82.31.86: icmp_seq=193 ttl=61 time=3.51 ms
[1495091652.262878] 64 bytes from 10.82.31.86: icmp_seq=194 ttl=61 time=6.72 ms
[1495091653.263914] 64 bytes from 10.82.31.86: icmp_seq=195 ttl=61 time=5.73 ms
[1495091654.264973] 64 bytes from 10.82.31.86: icmp_seq=196 ttl=61 time=4.68 ms
[1495091655.269020] 64 bytes from 10.82.31.86: icmp_seq=197 ttl=61 time=6.67 ms
[1495091656.272683] 64 bytes from 10.82.31.86: icmp_seq=198 ttl=61 time=8.31 ms
[1495091676.415938] 64 bytes from 10.82.31.86: icmp_seq=218 ttl=61 time=3.28 ms
[1495091677.417733] 64 bytes from 10.82.31.86: icmp_seq=219 ttl=61 time=3.33 ms
[1495091678.419953] 64 bytes from 10.82.31.86: icmp_seq=220 ttl=61 time=3.80 ms
[1495091679.421696] 64 bytes from 10.82.31.86: icmp_seq=221 ttl=61 time=4.36 ms
[1495091680.423211] 64 bytes from 10.82.31.86: icmp_seq=222 ttl=61 time=4.07 ms
[1495091681.422335] 64 bytes from 10.82.31.86: icmp_seq=223 ttl=61 time=1.67 ms
[1495091682.424942] 64 bytes from 10.82.31.86: icmp_seq=224 ttl=61 time=2.11 ms
[1495091683.426288] 64 bytes from 10.82.31.86: icmp_seq=225 ttl=61 time=1.90 ms
[1495091684.429303] 64 bytes from 10.82.31.86: icmp_seq=226 ttl=61 time=3.51 ms
[1495091685.429780] 64 bytes from 10.82.31.86: icmp_seq=227 ttl=61 time=2.19 ms
[1495091686.433847] 64 bytes from 10.82.31.86: icmp_seq=228 ttl=61 time=4.81 ms
[1495091687.431906] 64 bytes from 10.82.31.86: icmp_seq=229 ttl=61 time=1.66 ms
[1495091688.434282] 64 bytes from 10.82.31.86: icmp_seq=230 ttl=61 time=1.89 ms
[1495091689.436580] 64 bytes from 10.82.31.86: icmp_seq=231 ttl=61 time=3.46 ms
[1495091690.439560] 64 bytes from 10.82.31.86: icmp_seq=232 ttl=61 time=4.62 ms
[1495091691.441240] 64 bytes from 10.82.31.86: icmp_seq=233 ttl=61 time=4.36 ms
[1495091692.441018] 64 bytes from 10.82.31.86: icmp_seq=234 ttl=61 time=2.35 ms
[1495091693.452305] 64 bytes from 10.82.31.86: icmp_seq=235 ttl=61 time=12.2 ms
[1495091694.468135] 64 bytes from 10.82.31.86: icmp_seq=236 ttl=61 time=26.5 ms
[1495091695.451574] 64 bytes from 10.82.31.86: icmp_seq=237 ttl=61 time=8.25 ms
[1495091696.452855] 64 bytes from 10.82.31.86: icmp_seq=238 ttl=61 time=8.00 ms
[1495091697.460446] 64 bytes from 10.82.31.86: icmp_seq=239 ttl=61 time=14.2 ms
[1495091698.487532] 64 bytes from 10.82.31.86: icmp_seq=240 ttl=61 time=39.7 ms
[1495091699.529664] 64 bytes from 10.82.31.86: icmp_seq=241 ttl=61 time=79.8 ms
[1495091701.463340] 64 bytes from 10.82.31.86: icmp_seq=243 ttl=61 time=3.81 ms
[1495091702.466819] 64 bytes from 10.82.31.86: icmp_seq=244 ttl=61 time=5.07 ms
[1495091703.483202] 64 bytes from 10.82.31.86: icmp_seq=245 ttl=61 time=20.1 ms
[1495091704.600265] 64 bytes from 10.82.31.86: icmp_seq=246 ttl=61 time=135 ms
[1495091706.163923] 64 bytes from 10.82.31.86: icmp_seq=247 ttl=61 time=698 ms
[1495091706.533040] 64 bytes from 10.82.31.86: icmp_seq=248 ttl=61 time=67.3 ms
[1495091707.472413] 64 bytes from 10.82.31.86: icmp_seq=249 ttl=61 time=5.14 ms
[1495091708.476684] 64 bytes from 10.82.31.86: icmp_seq=250 ttl=61 time=7.96 ms
[1495091709.486301] 64 bytes from 10.82.31.86: icmp_seq=251 ttl=61 time=16.2 ms
[1495091710.587317] 64 bytes from 10.82.31.86: icmp_seq=252 ttl=61 time=115 ms
[1495091711.576352] 64 bytes from 10.82.31.86: icmp_seq=253 ttl=61 time=102 ms
[1495091713.262409] 64 bytes from 10.82.31.86: icmp_seq=254 ttl=61 time=787 ms
[1495091713.548723] 64 bytes from 10.82.31.86: icmp_seq=255 ttl=61 time=73.6 ms
[1495091714.506398] 64 bytes from 10.82.31.86: icmp_seq=256 ttl=61 time=29.3 ms
[1495091717.500865] 64 bytes from 10.82.31.86: icmp_seq=259 ttl=61 time=5.45 ms
[1495091721.503186] 64 bytes from 10.82.31.86: icmp_seq=263 ttl=61 time=6.28 ms
[1495091722.500985] 64 bytes from 10.82.31.86: icmp_seq=264 ttl=61 time=2.58 ms
[1495091723.503571] 64 bytes from 10.82.31.86: icmp_seq=265 ttl=61 time=3.28 ms
[1495091724.503827] 64 bytes from 10.82.31.86: icmp_seq=266 ttl=61 time=1.81 ms
[1495091725.506488] 64 bytes from 10.82.31.86: icmp_seq=267 ttl=61 time=3.24 ms
[1495091726.508838] 64 bytes from 10.82.31.86: icmp_seq=268 ttl=61 time=3.86 ms
[1495091727.508394] 64 bytes from 10.82.31.86: icmp_seq=269 ttl=61 time=2.07 ms
[1495091728.559328] 64 bytes from 10.82.31.86: icmp_seq=270 ttl=61 time=51.5 ms
[1495091782.509285] From 10.82.31.86 icmp_seq=321 Destination Host Unreachable
[1495091782.509386] From 10.82.31.86 icmp_seq=322 Destination Host Unreachable
[1495091782.509405] From 10.82.31.86 icmp_seq=323 Destination Host Unreachable
[1495091785.509203] From 10.82.31.86 icmp_seq=324 Destination Host Unreachable
[1495091785.509272] From 10.82.31.86 icmp_seq=325 Destination Host Unreachable
[1495091785.509290] From 10.82.31.86 icmp_seq=326 Destination Host Unreachable
[1495091791.509464] From 10.82.31.86 icmp_seq=331 Destination Host Unreachable
[1495091791.509552] From 10.82.31.86 icmp_seq=332 Destination Host Unreachable
[1495091794.509380] From 10.82.31.86 icmp_seq=333 Destination Host Unreachable
[1495091794.509504] From 10.82.31.86 icmp_seq=334 Destination Host Unreachable
[1495091794.509527] From 10.82.31.86 icmp_seq=335 Destination Host Unreachable
[1495091797.509386] From 10.82.31.86 icmp_seq=336 Destination Host Unreachable
[1495091797.509450] From 10.82.31.86 icmp_seq=337 Destination Host Unreachable
[1495091797.509466] From 10.82.31.86 icmp_seq=338 Destination Host Unreachable
[1495091800.509630] From 10.82.31.86 icmp_seq=339 Destination Host Unreachable
[1495091800.509714] From 10.82.31.86 icmp_seq=340 Destination Host Unreachable
[1495091800.509733] From 10.82.31.86 icmp_seq=341 Destination Host Unreachable
[1495091803.509325] From 10.82.31.86 icmp_seq=342 Destination Host Unreachable
[1495091803.509393] From 10.82.31.86 icmp_seq=343 Destination Host Unreachable
[1495091803.509412] From 10.82.31.86 icmp_seq=344 Destination Host Unreachable
[1495091806.509271] From 10.82.31.86 icmp_seq=345 Destination Host Unreachable
[1495091809.509505] From 10.82.31.86 icmp_seq=349 Destination Host Unreachable
[1495091809.509591] From 10.82.31.86 icmp_seq=350 Destination Host Unreachable
[1495091812.509311] From 10.82.31.86 icmp_seq=351 Destination Host Unreachable
[1495091812.509376] From 10.82.31.86 icmp_seq=352 Destination Host Unreachable
[1495091812.509422] From 10.82.31.86 icmp_seq=353 Destination Host Unreachable
[1495091815.509408] From 10.82.31.86 icmp_seq=354 Destination Host Unreachable
[1495091815.509476] From 10.82.31.86 icmp_seq=355 Destination Host Unreachable
[1495091815.509492] From 10.82.31.86 icmp_seq=356 Destination Host Unreachable
[1495091844.752996] 64 bytes from 10.82.31.86: icmp_seq=386 ttl=61 time=2.05 ms
[1495091845.753581] 64 bytes from 10.82.31.86: icmp_seq=387 ttl=61 time=1.24 ms
[1495091846.755194] 64 bytes from 10.82.31.86: icmp_seq=388 ttl=61 time=1.27 ms
[1495091847.757700] 64 bytes from 10.82.31.86: icmp_seq=389 ttl=61 time=2.13 ms
[1495091848.760302] 64 bytes from 10.82.31.86: icmp_seq=390 ttl=61 time=3.16 ms
[1495091849.773318] 64 bytes from 10.82.31.86: icmp_seq=391 ttl=61 time=14.6 ms
[1495091850.871935] 64 bytes from 10.82.31.86: icmp_seq=392 ttl=61 time=111 ms
[1495091851.764265] 64 bytes from 10.82.31.86: icmp_seq=393 ttl=61 time=2.01 ms
[1495091852.767285] 64 bytes from 10.82.31.86: icmp_seq=394 ttl=61 time=3.59 ms
[1495091853.768140] 64 bytes from 10.82.31.86: icmp_seq=395 ttl=61 time=3.12 ms
[1495091854.767828] 64 bytes from 10.82.31.86: icmp_seq=396 ttl=61 time=1.40 ms
[1495091855.770089] 64 bytes from 10.82.31.86: icmp_seq=397 ttl=61 time=2.06 ms
[1495091856.773186] 64 bytes from 10.82.31.86: icmp_seq=398 ttl=61 time=3.89 ms
[1495091857.772766] 64 bytes from 10.82.31.86: icmp_seq=399 ttl=61 time=2.24 ms
[1495091858.775263] 64 bytes from 10.82.31.86: icmp_seq=400 ttl=61 time=3.26 ms
[1495091859.777220] 64 bytes from 10.82.31.86: icmp_seq=401 ttl=61 time=3.54 ms
[1495091860.778160] 64 bytes from 10.82.31.86: icmp_seq=402 ttl=61 time=2.61 ms
[1495091861.779951] 64 bytes from 10.82.31.86: icmp_seq=403 ttl=61 time=2.27 ms
[1495091862.783770] 64 bytes from 10.82.31.86: icmp_seq=404 ttl=61 time=4.39 ms
[1495091863.787680] 64 bytes from 10.82.31.86: icmp_seq=405 ttl=61 time=6.44 ms
[1495091864.786630] 64 bytes from 10.82.31.86: icmp_seq=406 ttl=61 time=3.55 ms
[1495091865.787622] 64 bytes from 10.82.31.86: icmp_seq=407 ttl=61 time=2.63 ms
[1495091866.860858] 64 bytes from 10.82.31.86: icmp_seq=408 ttl=61 time=73.8 ms
[1495091867.790774] 64 bytes from 10.82.31.86: icmp_seq=409 ttl=61 time=2.79 ms
[1495091868.794660] 64 bytes from 10.82.31.86: icmp_seq=410 ttl=61 time=4.56 ms
[1495091869.796703] 64 bytes from 10.82.31.86: icmp_seq=411 ttl=61 time=4.66 ms
[1495091870.797136] 64 bytes from 10.82.31.86: icmp_seq=412 ttl=61 time=3.18 ms
[1495091871.798257] 64 bytes from 10.82.31.86: icmp_seq=413 ttl=61 time=2.86 ms
[1495091872.800318] 64 bytes from 10.82.31.86: icmp_seq=414 ttl=61 time=3.67 ms
