TIME # BYTES FROM IP SEQ# TTL DELAY MS
[1495078650.903942] 64 bytes from 10.82.31.86: icmp_seq=34 ttl=61 time=25.1 ms
[1495078652.933365] 64 bytes from 10.82.31.86: icmp_seq=36 ttl=61 time=46.0 ms
[1495078653.921864] 64 bytes from 10.82.31.86: icmp_seq=37 ttl=61 time=33.1 ms
[1495078654.969520] 64 bytes from 10.82.31.86: icmp_seq=38 ttl=61 time=79.3 ms
[1495078656.001070] 64 bytes from 10.82.31.86: icmp_seq=39 ttl=61 time=109 ms
[1495078656.924516] 64 bytes from 10.82.31.86: icmp_seq=40 ttl=61 time=32.3 ms
[1495078657.911611] 64 bytes from 10.82.31.86: icmp_seq=41 ttl=61 time=17.7 ms
[1495078658.961772] 64 bytes from 10.82.31.86: icmp_seq=42 ttl=61 time=65.7 ms
[1495078659.971943] 64 bytes from 10.82.31.86: icmp_seq=43 ttl=61 time=73.9 ms
[1495078661.036542] 64 bytes from 10.82.31.86: icmp_seq=44 ttl=61 time=137 ms
[1495078661.923793] 64 bytes from 10.82.31.86: icmp_seq=45 ttl=61 time=24.0 ms
[1495078662.915033] 64 bytes from 10.82.31.86: icmp_seq=46 ttl=61 time=13.8 ms
[1495078663.986983] 64 bytes from 10.82.31.86: icmp_seq=47 ttl=61 time=84.5 ms
[1495078664.921695] 64 bytes from 10.82.31.86: icmp_seq=48 ttl=61 time=17.2 ms
[1495078665.927172] 64 bytes from 10.82.31.86: icmp_seq=49 ttl=61 time=21.0 ms
[1495078666.952629] 64 bytes from 10.82.31.86: icmp_seq=50 ttl=61 time=45.0 ms
[1495078667.940039] 64 bytes from 10.82.31.86: icmp_seq=51 ttl=61 time=31.0 ms
[1495078668.920448] 64 bytes from 10.82.31.86: icmp_seq=52 ttl=61 time=9.96 ms
[1495078669.932331] 64 bytes from 10.82.31.86: icmp_seq=53 ttl=61 time=20.4 ms
[1495078670.926324] 64 bytes from 10.82.31.86: icmp_seq=54 ttl=61 time=12.6 ms
[1495078672.012245] 64 bytes from 10.82.31.86: icmp_seq=55 ttl=61 time=96.5 ms
[1495078672.937945] 64 bytes from 10.82.31.86: icmp_seq=56 ttl=61 time=21.4 ms
[1495078673.933033] 64 bytes from 10.82.31.86: icmp_seq=57 ttl=61 time=14.9 ms
[1495078674.955641] 64 bytes from 10.82.31.86: icmp_seq=58 ttl=61 time=36.2 ms
[1495078675.938856] 64 bytes from 10.82.31.86: icmp_seq=59 ttl=61 time=17.8 ms
[1495078676.937197] 64 bytes from 10.82.31.86: icmp_seq=60 ttl=61 time=14.9 ms
[1495078677.944603] 64 bytes from 10.82.31.86: icmp_seq=61 ttl=61 time=21.0 ms
[1495078679.004122] 64 bytes from 10.82.31.86: icmp_seq=62 ttl=61 time=79.2 ms
[1495078679.945208] 64 bytes from 10.82.31.86: icmp_seq=63 ttl=61 time=19.7 ms
[1495078680.964489] 64 bytes from 10.82.31.86: icmp_seq=64 ttl=61 time=36.9 ms
[1495078681.983072] 64 bytes from 10.82.31.86: icmp_seq=65 ttl=61 time=54.1 ms
[1495078682.969321] 64 bytes from 10.82.31.86: icmp_seq=66 ttl=61 time=38.8 ms
[1495078683.941734] 64 bytes from 10.82.31.86: icmp_seq=67 ttl=61 time=10.1 ms
[1495078684.964408] 64 bytes from 10.82.31.86: icmp_seq=68 ttl=61 time=31.2 ms
[1495078685.999826] 64 bytes from 10.82.31.86: icmp_seq=69 ttl=61 time=65.0 ms
[1495078687.005531] 64 bytes from 10.82.31.86: icmp_seq=70 ttl=61 time=69.3 ms
[1495078687.954322] 64 bytes from 10.82.31.86: icmp_seq=71 ttl=61 time=17.4 ms
[1495078689.013953] 64 bytes from 10.82.31.86: icmp_seq=72 ttl=61 time=75.2 ms
[1495078689.977822] 64 bytes from 10.82.31.86: icmp_seq=73 ttl=61 time=38.5 ms
[1495078690.970672] 64 bytes from 10.82.31.86: icmp_seq=74 ttl=61 time=29.5 ms
[1495078691.974433] 64 bytes from 10.82.31.86: icmp_seq=75 ttl=61 time=31.3 ms
[1495078692.955664] 64 bytes from 10.82.31.86: icmp_seq=76 ttl=61 time=10.8 ms
[1495078694.091598] 64 bytes from 10.82.31.86: icmp_seq=77 ttl=61 time=145 ms
[1495078694.970638] 64 bytes from 10.82.31.86: icmp_seq=78 ttl=61 time=23.7 ms
[1495078695.959395] 64 bytes from 10.82.31.86: icmp_seq=79 ttl=61 time=10.5 ms
[1495078696.988658] 64 bytes from 10.82.31.86: icmp_seq=80 ttl=61 time=37.9 ms
[1495078697.962109] 64 bytes from 10.82.31.86: icmp_seq=81 ttl=61 time=10.1 ms
[1495078698.961092] 64 bytes from 10.82.31.86: icmp_seq=82 ttl=61 time=7.57 ms
[1495078700.006273] 64 bytes from 10.82.31.86: icmp_seq=83 ttl=61 time=50.8 ms
[1495078700.986922] 64 bytes from 10.82.31.86: icmp_seq=84 ttl=61 time=31.4 ms
[1495078702.018426] 64 bytes from 10.82.31.86: icmp_seq=85 ttl=61 time=61.0 ms
[1495078703.017132] 64 bytes from 10.82.31.86: icmp_seq=86 ttl=61 time=59.4 ms
[1495078703.987966] 64 bytes from 10.82.31.86: icmp_seq=87 ttl=61 time=29.3 ms
[1495078707.074026] 64 bytes from 10.82.31.86: icmp_seq=90 ttl=61 time=98.5 ms
[1495078708.014096] 64 bytes from 10.82.31.86: icmp_seq=91 ttl=61 time=37.7 ms
[1495078709.298043] 64 bytes from 10.82.31.86: icmp_seq=92 ttl=61 time=320 ms
[1495078710.233930] 64 bytes from 10.82.31.86: icmp_seq=93 ttl=61 time=255 ms
[1495078711.099016] 64 bytes from 10.82.31.86: icmp_seq=94 ttl=61 time=119 ms
[1495078712.167105] 64 bytes from 10.82.31.86: icmp_seq=95 ttl=61 time=187 ms
[1495078714.143788] 64 bytes from 10.82.31.86: icmp_seq=97 ttl=61 time=156 ms
[1495078715.368250] 64 bytes from 10.82.31.86: icmp_seq=98 ttl=61 time=380 ms
[1495078731.109241] 64 bytes from 10.82.31.86: icmp_seq=114 ttl=61 time=1.61 ms
[1495078732.112646] 64 bytes from 10.82.31.86: icmp_seq=115 ttl=61 time=2.92 ms
[1495078733.114223] 64 bytes from 10.82.31.86: icmp_seq=116 ttl=61 time=3.09 ms
[1495078734.117949] 64 bytes from 10.82.31.86: icmp_seq=117 ttl=61 time=5.19 ms
[1495078735.291852] 64 bytes from 10.82.31.86: icmp_seq=118 ttl=61 time=177 ms
[1495078736.171491] 64 bytes from 10.82.31.86: icmp_seq=119 ttl=61 time=55.4 ms
[1495078737.123874] 64 bytes from 10.82.31.86: icmp_seq=120 ttl=61 time=5.90 ms
[1495078738.128422] 64 bytes from 10.82.31.86: icmp_seq=121 ttl=61 time=9.15 ms
[1495078739.133222] 64 bytes from 10.82.31.86: icmp_seq=122 ttl=61 time=12.4 ms
[1495078740.133907] 64 bytes from 10.82.31.86: icmp_seq=123 ttl=61 time=11.2 ms
[1495078741.134449] 64 bytes from 10.82.31.86: icmp_seq=124 ttl=61 time=10.2 ms
[1495078742.137909] 64 bytes from 10.82.31.86: icmp_seq=125 ttl=61 time=12.0 ms
[1495078743.131603] 64 bytes from 10.82.31.86: icmp_seq=126 ttl=61 time=4.60 ms
[1495078744.135579] 64 bytes from 10.82.31.86: icmp_seq=127 ttl=61 time=6.83 ms
[1495078745.148514] 64 bytes from 10.82.31.86: icmp_seq=128 ttl=61 time=18.6 ms
[1495078746.140834] 64 bytes from 10.82.31.86: icmp_seq=129 ttl=61 time=9.00 ms
[1495078747.143954] 64 bytes from 10.82.31.86: icmp_seq=130 ttl=61 time=10.9 ms
[1495078748.141949] 64 bytes from 10.82.31.86: icmp_seq=131 ttl=61 time=7.85 ms
[1495078749.194806] 64 bytes from 10.82.31.86: icmp_seq=132 ttl=61 time=58.7 ms
[1495078750.158309] 64 bytes from 10.82.31.86: icmp_seq=133 ttl=61 time=20.2 ms
[1495078751.192151] 64 bytes from 10.82.31.86: icmp_seq=134 ttl=61 time=52.6 ms
[1495078752.184261] 64 bytes from 10.82.31.86: icmp_seq=135 ttl=61 time=42.7 ms
[1495078753.153099] 64 bytes from 10.82.31.86: icmp_seq=136 ttl=61 time=9.69 ms
[1495078754.164853] 64 bytes from 10.82.31.86: icmp_seq=137 ttl=61 time=19.8 ms
[1495078755.155130] 64 bytes from 10.82.31.86: icmp_seq=138 ttl=61 time=9.04 ms
[1495078756.229949] 64 bytes from 10.82.31.86: icmp_seq=139 ttl=61 time=82.5 ms
[1495078757.172448] 64 bytes from 10.82.31.86: icmp_seq=140 ttl=61 time=23.1 ms
[1495078758.178105] 64 bytes from 10.82.31.86: icmp_seq=141 ttl=61 time=27.3 ms
[1495078759.163506] 64 bytes from 10.82.31.86: icmp_seq=142 ttl=61 time=11.2 ms
[1495078760.166821] 64 bytes from 10.82.31.86: icmp_seq=143 ttl=61 time=13.0 ms
[1495078761.170512] 64 bytes from 10.82.31.86: icmp_seq=144 ttl=61 time=15.3 ms
[1495078762.163700] 64 bytes from 10.82.31.86: icmp_seq=145 ttl=61 time=6.87 ms
[1495078763.171177] 64 bytes from 10.82.31.86: icmp_seq=146 ttl=61 time=13.2 ms
[1495078764.222563] 64 bytes from 10.82.31.86: icmp_seq=147 ttl=61 time=63.1 ms
[1495078765.179524] 64 bytes from 10.82.31.86: icmp_seq=148 ttl=61 time=18.6 ms
[1495078766.180533] 64 bytes from 10.82.31.86: icmp_seq=149 ttl=61 time=17.7 ms
[1495078767.190235] 64 bytes from 10.82.31.86: icmp_seq=150 ttl=61 time=25.3 ms
[1495078768.182711] 64 bytes from 10.82.31.86: icmp_seq=151 ttl=61 time=16.2 ms
[1495078769.228433] 64 bytes from 10.82.31.86: icmp_seq=152 ttl=61 time=60.4 ms
[1495078770.198326] 64 bytes from 10.82.31.86: icmp_seq=153 ttl=61 time=28.6 ms
[1495078771.181148] 64 bytes from 10.82.31.86: icmp_seq=154 ttl=61 time=9.52 ms
[1495078772.186768] 64 bytes from 10.82.31.86: icmp_seq=155 ttl=61 time=13.3 ms
[1495078773.179350] 64 bytes from 10.82.31.86: icmp_seq=156 ttl=61 time=4.32 ms
[1495078774.192045] 64 bytes from 10.82.31.86: icmp_seq=157 ttl=61 time=15.5 ms
[1495078775.184699] 64 bytes from 10.82.31.86: icmp_seq=158 ttl=61 time=6.50 ms
[1495078776.191810] 64 bytes from 10.82.31.86: icmp_seq=159 ttl=61 time=11.8 ms
[1495078777.197762] 64 bytes from 10.82.31.86: icmp_seq=160 ttl=61 time=16.7 ms
[1495078778.197878] 64 bytes from 10.82.31.86: icmp_seq=161 ttl=61 time=14.9 ms
[1495078779.198997] 64 bytes from 10.82.31.86: icmp_seq=162 ttl=61 time=14.9 ms
[1495078780.200123] 64 bytes from 10.82.31.86: icmp_seq=163 ttl=61 time=14.8 ms
[1495078781.204672] 64 bytes from 10.82.31.86: icmp_seq=164 ttl=61 time=18.3 ms
[1495078782.196825] 64 bytes from 10.82.31.86: icmp_seq=165 ttl=61 time=8.84 ms
[1495078783.203434] 64 bytes from 10.82.31.86: icmp_seq=166 ttl=61 time=14.2 ms
[1495078784.201266] 64 bytes from 10.82.31.86: icmp_seq=167 ttl=61 time=10.5 ms
[1495078785.207003] 64 bytes from 10.82.31.86: icmp_seq=168 ttl=61 time=14.4 ms
[1495078786.229177] 64 bytes from 10.82.31.86: icmp_seq=169 ttl=61 time=34.9 ms
[1495078787.203830] 64 bytes from 10.82.31.86: icmp_seq=170 ttl=61 time=8.38 ms
[1495078788.203141] 64 bytes from 10.82.31.86: icmp_seq=171 ttl=61 time=5.92 ms
[1495078789.207152] 64 bytes from 10.82.31.86: icmp_seq=172 ttl=61 time=8.75 ms
[1495078790.209750] 64 bytes from 10.82.31.86: icmp_seq=173 ttl=61 time=9.33 ms
[1495078791.220406] 64 bytes from 10.82.31.86: icmp_seq=174 ttl=61 time=18.4 ms
[1495078792.214723] 64 bytes from 10.82.31.86: icmp_seq=175 ttl=61 time=11.1 ms
[1495078793.215426] 64 bytes from 10.82.31.86: icmp_seq=176 ttl=61 time=10.5 ms
[1495078794.232397] 64 bytes from 10.82.31.86: icmp_seq=177 ttl=61 time=25.7 ms
[1495078795.235854] 64 bytes from 10.82.31.86: icmp_seq=178 ttl=61 time=27.1 ms
[1495078796.218595] 64 bytes from 10.82.31.86: icmp_seq=179 ttl=61 time=8.53 ms
[1495078797.216004] 64 bytes from 10.82.31.86: icmp_seq=180 ttl=61 time=4.13 ms
[1495078798.230708] 64 bytes from 10.82.31.86: icmp_seq=181 ttl=61 time=17.3 ms
[1495078799.234091] 64 bytes from 10.82.31.86: icmp_seq=182 ttl=61 time=19.0 ms
[1495078800.232418] 64 bytes from 10.82.31.86: icmp_seq=183 ttl=61 time=16.0 ms
[1495078801.246450] 64 bytes from 10.82.31.86: icmp_seq=184 ttl=61 time=28.8 ms
[1495078802.243209] 64 bytes from 10.82.31.86: icmp_seq=185 ttl=61 time=23.5 ms
[1495078803.246108] 64 bytes from 10.82.31.86: icmp_seq=186 ttl=61 time=24.6 ms
[1495078804.249789] 64 bytes from 10.82.31.86: icmp_seq=187 ttl=61 time=26.4 ms
[1495078805.280669] 64 bytes from 10.82.31.86: icmp_seq=188 ttl=61 time=55.5 ms
[1495078806.247263] 64 bytes from 10.82.31.86: icmp_seq=189 ttl=61 time=20.3 ms
[1495078807.251182] 64 bytes from 10.82.31.86: icmp_seq=190 ttl=61 time=22.6 ms
[1495078808.299119] 64 bytes from 10.82.31.86: icmp_seq=191 ttl=61 time=68.5 ms
[1495078809.628970] 64 bytes from 10.82.31.86: icmp_seq=192 ttl=61 time=396 ms
[1495078810.500744] 64 bytes from 10.82.31.86: icmp_seq=193 ttl=61 time=266 ms
[1495078812.358779] 64 bytes from 10.82.31.86: icmp_seq=195 ttl=61 time=115 ms
[1495078813.249698] 64 bytes from 10.82.31.86: icmp_seq=196 ttl=61 time=4.60 ms
[1495078814.276878] 64 bytes from 10.82.31.86: icmp_seq=197 ttl=61 time=29.6 ms
[1495078815.260490] 64 bytes from 10.82.31.86: icmp_seq=198 ttl=61 time=11.2 ms
[1495078816.260567] 64 bytes from 10.82.31.86: icmp_seq=199 ttl=61 time=9.84 ms
[1495078817.286913] 64 bytes from 10.82.31.86: icmp_seq=200 ttl=61 time=33.9 ms
[1495078818.262893] 64 bytes from 10.82.31.86: icmp_seq=201 ttl=61 time=8.58 ms
[1495078819.293337] 64 bytes from 10.82.31.86: icmp_seq=202 ttl=61 time=37.0 ms
[1495078820.298088] 64 bytes from 10.82.31.86: icmp_seq=203 ttl=61 time=40.4 ms
[1495078821.353064] 64 bytes from 10.82.31.86: icmp_seq=204 ttl=61 time=93.5 ms
[1495078822.323494] 64 bytes from 10.82.31.86: icmp_seq=205 ttl=61 time=62.0 ms
[1495078823.312285] 64 bytes from 10.82.31.86: icmp_seq=206 ttl=61 time=49.3 ms
[1495078824.529501] 64 bytes from 10.82.31.86: icmp_seq=207 ttl=61 time=264 ms
[1495078825.553820] 64 bytes from 10.82.31.86: icmp_seq=208 ttl=61 time=288 ms
[1495078845.415623] 64 bytes from 10.82.31.86: icmp_seq=228 ttl=61 time=2.76 ms
[1495078847.173762] 64 bytes from 10.82.31.86: icmp_seq=229 ttl=61 time=758 ms
[1495078856.489511] 64 bytes from 10.82.31.86: icmp_seq=239 ttl=61 time=2.07 ms
[1495078857.490229] 64 bytes from 10.82.31.86: icmp_seq=240 ttl=61 time=1.44 ms
[1495078858.491847] 64 bytes from 10.82.31.86: icmp_seq=241 ttl=61 time=1.37 ms
[1495078859.493480] 64 bytes from 10.82.31.86: icmp_seq=242 ttl=61 time=1.38 ms
[1495078860.495159] 64 bytes from 10.82.31.86: icmp_seq=243 ttl=61 time=1.35 ms
[1495078861.502526] 64 bytes from 10.82.31.86: icmp_seq=244 ttl=61 time=7.20 ms
[1495078862.508330] 64 bytes from 10.82.31.86: icmp_seq=245 ttl=61 time=11.3 ms
[1495078863.509954] 64 bytes from 10.82.31.86: icmp_seq=246 ttl=61 time=11.2 ms
[1495078864.524112] 64 bytes from 10.82.31.86: icmp_seq=247 ttl=61 time=23.9 ms
[1495078865.508960] 64 bytes from 10.82.31.86: icmp_seq=248 ttl=61 time=7.58 ms
[1495078866.538951] 64 bytes from 10.82.31.86: icmp_seq=249 ttl=61 time=35.9 ms
[1495078867.533033] 64 bytes from 10.82.31.86: icmp_seq=250 ttl=61 time=27.7 ms
[1495078868.517283] 64 bytes from 10.82.31.86: icmp_seq=251 ttl=61 time=9.91 ms
[1495078869.513310] 64 bytes from 10.82.31.86: icmp_seq=252 ttl=61 time=4.62 ms
[1495078870.605676] 64 bytes from 10.82.31.86: icmp_seq=253 ttl=61 time=94.9 ms
[1495078871.523606] 64 bytes from 10.82.31.86: icmp_seq=254 ttl=61 time=11.6 ms
[1495078872.541786] 64 bytes from 10.82.31.86: icmp_seq=255 ttl=61 time=27.7 ms
[1495078873.619321] 64 bytes from 10.82.31.86: icmp_seq=256 ttl=61 time=103 ms
[1495078874.524833] 64 bytes from 10.82.31.86: icmp_seq=257 ttl=61 time=7.14 ms
[1495078875.530697] 64 bytes from 10.82.31.86: icmp_seq=258 ttl=61 time=11.4 ms
[1495078876.544767] 64 bytes from 10.82.31.86: icmp_seq=259 ttl=61 time=23.6 ms
[1495078877.531949] 64 bytes from 10.82.31.86: icmp_seq=260 ttl=61 time=8.74 ms
[1495078878.545356] 64 bytes from 10.82.31.86: icmp_seq=261 ttl=61 time=20.1 ms
[1495078879.559098] 64 bytes from 10.82.31.86: icmp_seq=262 ttl=61 time=32.3 ms
[1495078880.539334] 64 bytes from 10.82.31.86: icmp_seq=263 ttl=61 time=10.9 ms
[1495078881.553547] 64 bytes from 10.82.31.86: icmp_seq=264 ttl=61 time=23.8 ms
[1495078882.544693] 64 bytes from 10.82.31.86: icmp_seq=265 ttl=61 time=13.8 ms
[1495078883.560591] 64 bytes from 10.82.31.86: icmp_seq=266 ttl=61 time=28.5 ms
[1495078884.544025] 64 bytes from 10.82.31.86: icmp_seq=267 ttl=61 time=10.0 ms
[1495078885.542999] 64 bytes from 10.82.31.86: icmp_seq=268 ttl=61 time=7.69 ms
[1495078886.542987] 64 bytes from 10.82.31.86: icmp_seq=269 ttl=61 time=5.58 ms
[1495078887.562084] 64 bytes from 10.82.31.86: icmp_seq=270 ttl=61 time=22.8 ms
[1495078888.553225] 64 bytes from 10.82.31.86: icmp_seq=271 ttl=61 time=12.9 ms
[1495078889.550634] 64 bytes from 10.82.31.86: icmp_seq=272 ttl=61 time=9.05 ms
[1495078891.562565] 64 bytes from 10.82.31.86: icmp_seq=274 ttl=61 time=11.2 ms
[1495078892.694793] 64 bytes from 10.82.31.86: icmp_seq=275 ttl=61 time=141 ms
[1495078893.580165] 64 bytes from 10.82.31.86: icmp_seq=276 ttl=61 time=25.9 ms
[1495078894.580639] 64 bytes from 10.82.31.86: icmp_seq=277 ttl=61 time=25.1 ms
[1495078895.593591] 64 bytes from 10.82.31.86: icmp_seq=278 ttl=61 time=36.4 ms
[1495078896.581406] 64 bytes from 10.82.31.86: icmp_seq=279 ttl=61 time=22.4 ms
[1495078897.598715] 64 bytes from 10.82.31.86: icmp_seq=280 ttl=61 time=37.9 ms
[1495078898.611752] 64 bytes from 10.82.31.86: icmp_seq=281 ttl=61 time=49.6 ms
[1495078899.581041] 64 bytes from 10.82.31.86: icmp_seq=282 ttl=61 time=17.0 ms
[1495078900.591626] 64 bytes from 10.82.31.86: icmp_seq=283 ttl=61 time=26.2 ms
[1495078901.577603] 64 bytes from 10.82.31.86: icmp_seq=284 ttl=61 time=10.5 ms
[1495078902.645097] 64 bytes from 10.82.31.86: icmp_seq=285 ttl=61 time=76.0 ms
[1495078903.586559] 64 bytes from 10.82.31.86: icmp_seq=286 ttl=61 time=16.1 ms
[1495078904.588121] 64 bytes from 10.82.31.86: icmp_seq=287 ttl=61 time=16.2 ms
[1495078905.625271] 64 bytes from 10.82.31.86: icmp_seq=288 ttl=61 time=51.6 ms
[1495078907.598551] 64 bytes from 10.82.31.86: icmp_seq=290 ttl=61 time=15.0 ms
[1495078908.668958] 64 bytes from 10.82.31.86: icmp_seq=291 ttl=61 time=83.9 ms
[1495078909.611538] 64 bytes from 10.82.31.86: icmp_seq=292 ttl=61 time=25.2 ms
[1495078911.619151] 64 bytes from 10.82.31.86: icmp_seq=294 ttl=61 time=23.7 ms
[1495078912.609547] 64 bytes from 10.82.31.86: icmp_seq=295 ttl=61 time=13.0 ms
[1495078913.620143] 64 bytes from 10.82.31.86: icmp_seq=296 ttl=61 time=22.2 ms
[1495078914.625218] 64 bytes from 10.82.31.86: icmp_seq=297 ttl=61 time=25.7 ms
[1495078915.614124] 64 bytes from 10.82.31.86: icmp_seq=298 ttl=61 time=12.6 ms
[1495078916.633281] 64 bytes from 10.82.31.86: icmp_seq=299 ttl=61 time=29.7 ms
[1495078917.631624] 64 bytes from 10.82.31.86: icmp_seq=300 ttl=61 time=25.8 ms
[1495078918.623747] 64 bytes from 10.82.31.86: icmp_seq=301 ttl=61 time=16.8 ms
[1495078919.634841] 64 bytes from 10.82.31.86: icmp_seq=302 ttl=61 time=26.7 ms
[1495078920.630953] 64 bytes from 10.82.31.86: icmp_seq=303 ttl=61 time=20.7 ms
[1495078921.631478] 64 bytes from 10.82.31.86: icmp_seq=304 ttl=61 time=19.2 ms
[1495078922.688395] 64 bytes from 10.82.31.86: icmp_seq=305 ttl=61 time=74.6 ms
[1495078923.634968] 64 bytes from 10.82.31.86: icmp_seq=306 ttl=61 time=19.2 ms
[1495078924.634300] 64 bytes from 10.82.31.86: icmp_seq=307 ttl=61 time=17.0 ms
[1495078925.648470] 64 bytes from 10.82.31.86: icmp_seq=308 ttl=61 time=29.7 ms
[1495078926.628635] 64 bytes from 10.82.31.86: icmp_seq=309 ttl=61 time=7.83 ms
[1495078927.646436] 64 bytes from 10.82.31.86: icmp_seq=310 ttl=61 time=23.3 ms
[1495078928.673410] 64 bytes from 10.82.31.86: icmp_seq=311 ttl=61 time=48.5 ms
[1495078929.671233] 64 bytes from 10.82.31.86: icmp_seq=312 ttl=61 time=44.6 ms
[1495078930.690355] 64 bytes from 10.82.31.86: icmp_seq=313 ttl=61 time=61.7 ms
[1495078931.645722] 64 bytes from 10.82.31.86: icmp_seq=314 ttl=61 time=15.0 ms
[1495078932.646304] 64 bytes from 10.82.31.86: icmp_seq=315 ttl=61 time=14.4 ms
[1495078933.644098] 64 bytes from 10.82.31.86: icmp_seq=316 ttl=61 time=10.4 ms
[1495078934.653883] 64 bytes from 10.82.31.86: icmp_seq=317 ttl=61 time=18.4 ms
[1495078935.655256] 64 bytes from 10.82.31.86: icmp_seq=318 ttl=61 time=18.0 ms
[1495078936.655035] 64 bytes from 10.82.31.86: icmp_seq=319 ttl=61 time=16.3 ms
[1495078937.667728] 64 bytes from 10.82.31.86: icmp_seq=320 ttl=61 time=27.3 ms
[1495078938.680139] 64 bytes from 10.82.31.86: icmp_seq=321 ttl=61 time=38.0 ms
[1495078939.793569] 64 bytes from 10.82.31.86: icmp_seq=322 ttl=61 time=150 ms
[1495078940.667519] 64 bytes from 10.82.31.86: icmp_seq=323 ttl=61 time=22.8 ms
[1495078941.658061] 64 bytes from 10.82.31.86: icmp_seq=324 ttl=61 time=12.1 ms
[1495078942.738257] 64 bytes from 10.82.31.86: icmp_seq=325 ttl=61 time=90.7 ms
[1495078943.665173] 64 bytes from 10.82.31.86: icmp_seq=326 ttl=61 time=15.5 ms
[1495078944.673474] 64 bytes from 10.82.31.86: icmp_seq=327 ttl=61 time=22.0 ms
[1495078945.671865] 64 bytes from 10.82.31.86: icmp_seq=328 ttl=61 time=19.0 ms
[1495078946.668813] 64 bytes from 10.82.31.86: icmp_seq=329 ttl=61 time=14.7 ms
[1495078947.733075] 64 bytes from 10.82.31.86: icmp_seq=330 ttl=61 time=77.0 ms
[1495078948.666584] 64 bytes from 10.82.31.86: icmp_seq=331 ttl=61 time=9.11 ms
[1495078951.129597] 64 bytes from 10.82.31.86: icmp_seq=332 ttl=61 time=1470 ms
[1495078952.849349] 64 bytes from 10.82.31.86: icmp_seq=334 ttl=61 time=1181 ms
[1495078963.833180] 64 bytes from 10.82.31.86: icmp_seq=346 ttl=61 time=77.7 ms
[1495078965.793837] 64 bytes from 10.82.31.86: icmp_seq=348 ttl=61 time=36.7 ms
[1495078966.847450] 64 bytes from 10.82.31.86: icmp_seq=349 ttl=61 time=88.4 ms
[1495078967.793482] 64 bytes from 10.82.31.86: icmp_seq=350 ttl=61 time=32.7 ms
