TIME # BYTES FROM IP SEQ# TTL DELAY MS
[1495005460.980960] 64 bytes from 10.82.31.86: icmp_seq=87 ttl=61 time=44.5 ms
[1495005461.974617] 64 bytes from 10.82.31.86: icmp_seq=88 ttl=61 time=36.4 ms
[1495005462.959823] 64 bytes from 10.82.31.86: icmp_seq=89 ttl=61 time=19.8 ms
[1495005463.968546] 64 bytes from 10.82.31.86: icmp_seq=90 ttl=61 time=27.5 ms
[1495005473.372153] 64 bytes from 10.82.31.86: icmp_seq=91 ttl=61 time=8429 ms
[1495005475.107742] 64 bytes from 10.82.31.86: icmp_seq=93 ttl=61 time=8148 ms
[1495005475.108049] 64 bytes from 10.82.31.86: icmp_seq=94 ttl=61 time=7140 ms
[1495005475.108093] 64 bytes from 10.82.31.86: icmp_seq=95 ttl=61 time=6132 ms
[1495005475.108116] 64 bytes from 10.82.31.86: icmp_seq=96 ttl=61 time=5124 ms
[1495005475.108137] 64 bytes from 10.82.31.86: icmp_seq=97 ttl=61 time=4116 ms
[1495005475.108157] 64 bytes from 10.82.31.86: icmp_seq=98 ttl=61 time=3108 ms
[1495005475.108177] 64 bytes from 10.82.31.86: icmp_seq=99 ttl=61 time=2100 ms
[1495005476.020147] 64 bytes from 10.82.31.86: icmp_seq=102 ttl=61 time=8.75 ms
[1495005477.169549] 64 bytes from 10.82.31.86: icmp_seq=103 ttl=61 time=156 ms
[1495005478.026413] 64 bytes from 10.82.31.86: icmp_seq=104 ttl=61 time=11.6 ms
[1495005479.057776] 64 bytes from 10.82.31.86: icmp_seq=105 ttl=61 time=40.9 ms
[1495005480.052581] 64 bytes from 10.82.31.86: icmp_seq=106 ttl=61 time=34.4 ms
[1495005481.046927] 64 bytes from 10.82.31.86: icmp_seq=107 ttl=61 time=27.0 ms
[1495005482.031115] 64 bytes from 10.82.31.86: icmp_seq=108 ttl=61 time=9.83 ms
[1495005483.070902] 64 bytes from 10.82.31.86: icmp_seq=109 ttl=61 time=48.3 ms
[1495005484.062692] 64 bytes from 10.82.31.86: icmp_seq=110 ttl=61 time=38.5 ms
[1495005485.044136] 64 bytes from 10.82.31.86: icmp_seq=111 ttl=61 time=18.0 ms
[1495005486.077320] 64 bytes from 10.82.31.86: icmp_seq=112 ttl=61 time=49.7 ms
[1495005487.047187] 64 bytes from 10.82.31.86: icmp_seq=113 ttl=61 time=18.3 ms
[1495005488.165878] 64 bytes from 10.82.31.86: icmp_seq=114 ttl=61 time=135 ms
[1495005489.034647] 64 bytes from 10.82.31.86: icmp_seq=115 ttl=61 time=2.56 ms
[1495005490.039374] 64 bytes from 10.82.31.86: icmp_seq=116 ttl=61 time=5.48 ms
[1495005491.047615] 64 bytes from 10.82.31.86: icmp_seq=117 ttl=61 time=11.9 ms
[1495005492.054010] 64 bytes from 10.82.31.86: icmp_seq=118 ttl=61 time=17.1 ms
[1495005493.052545] 64 bytes from 10.82.31.86: icmp_seq=119 ttl=61 time=14.0 ms
[1495005494.048000] 64 bytes from 10.82.31.86: icmp_seq=120 ttl=61 time=8.27 ms
[1495005495.049956] 64 bytes from 10.82.31.86: icmp_seq=121 ttl=61 time=8.47 ms
[1495005496.048719] 64 bytes from 10.82.31.86: icmp_seq=122 ttl=61 time=5.48 ms
[1495005497.072680] 64 bytes from 10.82.31.86: icmp_seq=123 ttl=61 time=27.6 ms
[1495005498.060921] 64 bytes from 10.82.31.86: icmp_seq=124 ttl=61 time=13.9 ms
[1495005500.057268] 64 bytes from 10.82.31.86: icmp_seq=126 ttl=61 time=1.97 ms
[1495005501.063758] 64 bytes from 10.82.31.86: icmp_seq=127 ttl=61 time=7.27 ms
[1495005502.066324] 64 bytes from 10.82.31.86: icmp_seq=128 ttl=61 time=8.28 ms
[1495005503.072795] 64 bytes from 10.82.31.86: icmp_seq=129 ttl=61 time=13.1 ms
[1495005504.067057] 64 bytes from 10.82.31.86: icmp_seq=130 ttl=61 time=5.85 ms
[1495005505.078938] 64 bytes from 10.82.31.86: icmp_seq=131 ttl=61 time=16.5 ms
[1495005506.074780] 64 bytes from 10.82.31.86: icmp_seq=132 ttl=61 time=10.5 ms
[1495005507.136082] 64 bytes from 10.82.31.86: icmp_seq=133 ttl=61 time=69.8 ms
[1495005508.075254] 64 bytes from 10.82.31.86: icmp_seq=134 ttl=61 time=7.98 ms
[1495005509.079913] 64 bytes from 10.82.31.86: icmp_seq=135 ttl=61 time=11.3 ms
[1495005510.078345] 64 bytes from 10.82.31.86: icmp_seq=136 ttl=61 time=8.09 ms
[1495005511.134499] 64 bytes from 10.82.31.86: icmp_seq=137 ttl=61 time=62.7 ms
[1495005512.084372] 64 bytes from 10.82.31.86: icmp_seq=138 ttl=61 time=10.6 ms
[1495005513.083701] 64 bytes from 10.82.31.86: icmp_seq=139 ttl=61 time=8.02 ms
[1495005514.088295] 64 bytes from 10.82.31.86: icmp_seq=140 ttl=61 time=11.3 ms
[1495005515.094179] 64 bytes from 10.82.31.86: icmp_seq=141 ttl=61 time=15.6 ms
[1495005516.087257] 64 bytes from 10.82.31.86: icmp_seq=142 ttl=61 time=6.68 ms
[1495005517.093842] 64 bytes from 10.82.31.86: icmp_seq=143 ttl=61 time=11.1 ms
[1495005518.095726] 64 bytes from 10.82.31.86: icmp_seq=144 ttl=61 time=11.5 ms
[1495005519.092068] 64 bytes from 10.82.31.86: icmp_seq=145 ttl=61 time=6.02 ms
[1495005520.094495] 64 bytes from 10.82.31.86: icmp_seq=146 ttl=61 time=7.13 ms
[1495005521.100912] 64 bytes from 10.82.31.86: icmp_seq=147 ttl=61 time=12.1 ms
[1495005522.101485] 64 bytes from 10.82.31.86: icmp_seq=148 ttl=61 time=11.2 ms
[1495005523.110283] 64 bytes from 10.82.31.86: icmp_seq=149 ttl=61 time=18.5 ms
[1495005524.110557] 64 bytes from 10.82.31.86: icmp_seq=150 ttl=61 time=16.9 ms
[1495005525.107249] 64 bytes from 10.82.31.86: icmp_seq=151 ttl=61 time=12.4 ms
[1495005526.104859] 64 bytes from 10.82.31.86: icmp_seq=152 ttl=61 time=8.18 ms
[1495005527.109725] 64 bytes from 10.82.31.86: icmp_seq=153 ttl=61 time=11.3 ms
[1495005528.113623] 64 bytes from 10.82.31.86: icmp_seq=154 ttl=61 time=13.5 ms
[1495005529.113356] 64 bytes from 10.82.31.86: icmp_seq=155 ttl=61 time=11.3 ms
[1495005530.114244] 64 bytes from 10.82.31.86: icmp_seq=156 ttl=61 time=10.5 ms
[1495005531.120190] 64 bytes from 10.82.31.86: icmp_seq=157 ttl=61 time=14.6 ms
[1495005532.126412] 64 bytes from 10.82.31.86: icmp_seq=158 ttl=61 time=18.8 ms
[1495005533.125214] 64 bytes from 10.82.31.86: icmp_seq=159 ttl=61 time=16.5 ms
[1495005534.116993] 64 bytes from 10.82.31.86: icmp_seq=160 ttl=61 time=6.51 ms
[1495005535.124501] 64 bytes from 10.82.31.86: icmp_seq=161 ttl=61 time=12.1 ms
[1495005536.119016] 64 bytes from 10.82.31.86: icmp_seq=162 ttl=61 time=5.18 ms
[1495005537.128418] 64 bytes from 10.82.31.86: icmp_seq=163 ttl=61 time=12.9 ms
[1495005538.137777] 64 bytes from 10.82.31.86: icmp_seq=164 ttl=61 time=21.0 ms
[1495005539.127282] 64 bytes from 10.82.31.86: icmp_seq=165 ttl=61 time=9.28 ms
[1495005540.125189] 64 bytes from 10.82.31.86: icmp_seq=166 ttl=61 time=5.48 ms
[1495005541.137418] 64 bytes from 10.82.31.86: icmp_seq=167 ttl=61 time=15.8 ms
[1495005542.143066] 64 bytes from 10.82.31.86: icmp_seq=168 ttl=61 time=20.2 ms
[1495005543.131848] 64 bytes from 10.82.31.86: icmp_seq=169 ttl=61 time=7.52 ms
[1495005544.141884] 64 bytes from 10.82.31.86: icmp_seq=170 ttl=61 time=15.7 ms
[1495005545.132164] 64 bytes from 10.82.31.86: icmp_seq=171 ttl=61 time=4.69 ms
[1495005546.205721] 64 bytes from 10.82.31.86: icmp_seq=172 ttl=61 time=76.1 ms
[1495005547.145260] 64 bytes from 10.82.31.86: icmp_seq=173 ttl=61 time=14.3 ms
[1495005548.153362] 64 bytes from 10.82.31.86: icmp_seq=174 ttl=61 time=20.8 ms
[1495005549.147388] 64 bytes from 10.82.31.86: icmp_seq=175 ttl=61 time=13.5 ms
[1495005550.154024] 64 bytes from 10.82.31.86: icmp_seq=176 ttl=61 time=18.1 ms
[1495005551.150012] 64 bytes from 10.82.31.86: icmp_seq=177 ttl=61 time=12.5 ms
[1495005552.143867] 64 bytes from 10.82.31.86: icmp_seq=178 ttl=61 time=4.64 ms
[1495005553.148441] 64 bytes from 10.82.31.86: icmp_seq=179 ttl=61 time=7.34 ms
[1495005554.160222] 64 bytes from 10.82.31.86: icmp_seq=180 ttl=61 time=17.4 ms
[1495005555.153549] 64 bytes from 10.82.31.86: icmp_seq=181 ttl=61 time=9.05 ms
[1495005556.154849] 64 bytes from 10.82.31.86: icmp_seq=182 ttl=61 time=8.96 ms
[1495005557.157625] 64 bytes from 10.82.31.86: icmp_seq=183 ttl=61 time=10.4 ms
[1495005558.161970] 64 bytes from 10.82.31.86: icmp_seq=184 ttl=61 time=12.9 ms
[1495005559.166321] 64 bytes from 10.82.31.86: icmp_seq=185 ttl=61 time=15.7 ms
[1495005560.162114] 64 bytes from 10.82.31.86: icmp_seq=186 ttl=61 time=9.55 ms
[1495005561.169079] 64 bytes from 10.82.31.86: icmp_seq=187 ttl=61 time=14.6 ms
[1495005562.174795] 64 bytes from 10.82.31.86: icmp_seq=188 ttl=61 time=18.4 ms
[1495005563.172157] 64 bytes from 10.82.31.86: icmp_seq=189 ttl=61 time=14.0 ms
[1495005564.168304] 64 bytes from 10.82.31.86: icmp_seq=190 ttl=61 time=8.86 ms
[1495005565.215573] 64 bytes from 10.82.31.86: icmp_seq=191 ttl=61 time=54.9 ms
[1495005566.164908] 64 bytes from 10.82.31.86: icmp_seq=192 ttl=61 time=3.02 ms
[1495005567.183432] 64 bytes from 10.82.31.86: icmp_seq=193 ttl=61 time=20.1 ms
[1495005568.174821] 64 bytes from 10.82.31.86: icmp_seq=194 ttl=61 time=10.0 ms
[1495005569.173888] 64 bytes from 10.82.31.86: icmp_seq=195 ttl=61 time=7.78 ms
[1495005570.175372] 64 bytes from 10.82.31.86: icmp_seq=196 ttl=61 time=8.06 ms
[1495005571.180054] 64 bytes from 10.82.31.86: icmp_seq=197 ttl=61 time=11.2 ms
[1495005572.544690] 64 bytes from 10.82.31.86: icmp_seq=198 ttl=61 time=374 ms
[1495005573.470879] 64 bytes from 10.82.31.86: icmp_seq=199 ttl=61 time=299 ms
[1495005574.182398] 64 bytes from 10.82.31.86: icmp_seq=200 ttl=61 time=8.41 ms
[1495005575.190755] 64 bytes from 10.82.31.86: icmp_seq=201 ttl=61 time=15.1 ms
[1495005576.191389] 64 bytes from 10.82.31.86: icmp_seq=202 ttl=61 time=14.2 ms
[1495005577.184595] 64 bytes from 10.82.31.86: icmp_seq=203 ttl=61 time=5.92 ms
[1495005578.187894] 64 bytes from 10.82.31.86: icmp_seq=204 ttl=61 time=7.76 ms
[1495005579.187998] 64 bytes from 10.82.31.86: icmp_seq=205 ttl=61 time=5.69 ms
[1495005580.199515] 64 bytes from 10.82.31.86: icmp_seq=206 ttl=61 time=15.1 ms
[1495005581.202678] 64 bytes from 10.82.31.86: icmp_seq=207 ttl=61 time=16.7 ms
[1495005582.234246] 64 bytes from 10.82.31.86: icmp_seq=208 ttl=61 time=46.1 ms
[1495005583.327268] 64 bytes from 10.82.31.86: icmp_seq=209 ttl=61 time=137 ms
[1495005584.290055] 64 bytes from 10.82.31.86: icmp_seq=210 ttl=61 time=98.5 ms
[1495005585.200016] 64 bytes from 10.82.31.86: icmp_seq=211 ttl=61 time=6.72 ms
[1495005586.199044] 64 bytes from 10.82.31.86: icmp_seq=212 ttl=61 time=3.65 ms
[1495005587.226155] 64 bytes from 10.82.31.86: icmp_seq=213 ttl=61 time=28.6 ms
[1495005588.375203] 64 bytes from 10.82.31.86: icmp_seq=214 ttl=61 time=175 ms
[1495005589.449130] 64 bytes from 10.82.31.86: icmp_seq=215 ttl=61 time=247 ms
[1495005590.273839] 64 bytes from 10.82.31.86: icmp_seq=216 ttl=61 time=70.6 ms
[1495005591.217937] 64 bytes from 10.82.31.86: icmp_seq=217 ttl=61 time=12.7 ms
[1495005592.308478] 64 bytes from 10.82.31.86: icmp_seq=218 ttl=61 time=101 ms
[1495005593.282879] 64 bytes from 10.82.31.86: icmp_seq=219 ttl=61 time=74.3 ms
[1495005594.219783] 64 bytes from 10.82.31.86: icmp_seq=220 ttl=61 time=9.68 ms
[1495005595.311132] 64 bytes from 10.82.31.86: icmp_seq=221 ttl=61 time=99.1 ms
[1495005596.222478] 64 bytes from 10.82.31.86: icmp_seq=222 ttl=61 time=8.96 ms
[1495005597.225166] 64 bytes from 10.82.31.86: icmp_seq=223 ttl=61 time=10.3 ms
[1495005598.226230] 64 bytes from 10.82.31.86: icmp_seq=224 ttl=61 time=9.66 ms
[1495005599.259081] 64 bytes from 10.82.31.86: icmp_seq=225 ttl=61 time=40.5 ms
[1495005600.228176] 64 bytes from 10.82.31.86: icmp_seq=226 ttl=61 time=7.76 ms
[1495005601.235334] 64 bytes from 10.82.31.86: icmp_seq=227 ttl=61 time=12.8 ms
[1495005602.232575] 64 bytes from 10.82.31.86: icmp_seq=228 ttl=61 time=8.75 ms
[1495005603.234015] 64 bytes from 10.82.31.86: icmp_seq=229 ttl=61 time=9.18 ms
[1495005604.238118] 64 bytes from 10.82.31.86: icmp_seq=230 ttl=61 time=11.7 ms
[1495005605.236007] 64 bytes from 10.82.31.86: icmp_seq=231 ttl=61 time=8.57 ms
[1495005606.240609] 64 bytes from 10.82.31.86: icmp_seq=232 ttl=61 time=11.3 ms
[1495005607.238826] 64 bytes from 10.82.31.86: icmp_seq=233 ttl=61 time=7.89 ms
[1495005608.238451] 64 bytes from 10.82.31.86: icmp_seq=234 ttl=61 time=6.32 ms
[1495005609.245295] 64 bytes from 10.82.31.86: icmp_seq=235 ttl=61 time=11.5 ms
[1495005610.319765] 64 bytes from 10.82.31.86: icmp_seq=236 ttl=61 time=84.1 ms
[1495005611.258227] 64 bytes from 10.82.31.86: icmp_seq=237 ttl=61 time=20.9 ms
[1495005612.263785] 64 bytes from 10.82.31.86: icmp_seq=238 ttl=61 time=25.1 ms
[1495005613.258929] 64 bytes from 10.82.31.86: icmp_seq=239 ttl=61 time=18.6 ms
[1495005614.255019] 64 bytes from 10.82.31.86: icmp_seq=240 ttl=61 time=12.7 ms
[1495005615.256043] 64 bytes from 10.82.31.86: icmp_seq=241 ttl=61 time=12.7 ms
[1495005616.263712] 64 bytes from 10.82.31.86: icmp_seq=242 ttl=61 time=18.4 ms
[1495005617.257937] 64 bytes from 10.82.31.86: icmp_seq=243 ttl=61 time=10.9 ms
[1495005618.261204] 64 bytes from 10.82.31.86: icmp_seq=244 ttl=61 time=12.9 ms
[1495005619.256180] 64 bytes from 10.82.31.86: icmp_seq=245 ttl=61 time=6.69 ms
[1495005620.312589] 64 bytes from 10.82.31.86: icmp_seq=246 ttl=61 time=61.0 ms
[1495005621.279560] 64 bytes from 10.82.31.86: icmp_seq=247 ttl=61 time=26.6 ms
[1495005622.259357] 64 bytes from 10.82.31.86: icmp_seq=248 ttl=61 time=4.23 ms
[1495005623.277443] 64 bytes from 10.82.31.86: icmp_seq=249 ttl=61 time=20.7 ms
[1495005624.270046] 64 bytes from 10.82.31.86: icmp_seq=250 ttl=61 time=11.3 ms
[1495005625.272250] 64 bytes from 10.82.31.86: icmp_seq=251 ttl=61 time=11.9 ms
[1495005626.270674] 64 bytes from 10.82.31.86: icmp_seq=252 ttl=61 time=9.17 ms
[1495005627.272176] 64 bytes from 10.82.31.86: icmp_seq=253 ttl=61 time=9.16 ms
[1495005628.277054] 64 bytes from 10.82.31.86: icmp_seq=254 ttl=61 time=12.4 ms
[1495005629.275173] 64 bytes from 10.82.31.86: icmp_seq=255 ttl=61 time=8.81 ms
[1495005630.285275] 64 bytes from 10.82.31.86: icmp_seq=256 ttl=61 time=17.8 ms
[1495005631.284210] 64 bytes from 10.82.31.86: icmp_seq=257 ttl=61 time=15.6 ms
[1495005632.283566] 64 bytes from 10.82.31.86: icmp_seq=258 ttl=61 time=13.1 ms
[1495005633.283884] 64 bytes from 10.82.31.86: icmp_seq=259 ttl=61 time=11.9 ms
[1495005634.287385] 64 bytes from 10.82.31.86: icmp_seq=260 ttl=61 time=14.2 ms
[1495005635.287980] 64 bytes from 10.82.31.86: icmp_seq=261 ttl=61 time=13.2 ms
[1495005636.285049] 64 bytes from 10.82.31.86: icmp_seq=262 ttl=61 time=8.74 ms
[1495005637.289233] 64 bytes from 10.82.31.86: icmp_seq=263 ttl=61 time=10.8 ms
[1495005638.297337] 64 bytes from 10.82.31.86: icmp_seq=264 ttl=61 time=17.6 ms
[1495005639.286297] 64 bytes from 10.82.31.86: icmp_seq=265 ttl=61 time=4.72 ms
[1495005640.348473] 64 bytes from 10.82.31.86: icmp_seq=266 ttl=61 time=64.9 ms
[1495005641.288695] 64 bytes from 10.82.31.86: icmp_seq=267 ttl=61 time=4.01 ms
[1495005642.298069] 64 bytes from 10.82.31.86: icmp_seq=268 ttl=61 time=12.0 ms
[1495005643.320169] 64 bytes from 10.82.31.86: icmp_seq=269 ttl=61 time=32.6 ms
[1495005644.349262] 64 bytes from 10.82.31.86: icmp_seq=270 ttl=61 time=59.7 ms
[1495005645.318964] 64 bytes from 10.82.31.86: icmp_seq=271 ttl=61 time=27.3 ms
[1495005646.379236] 64 bytes from 10.82.31.86: icmp_seq=272 ttl=61 time=85.8 ms
[1495005647.302229] 64 bytes from 10.82.31.86: icmp_seq=273 ttl=61 time=7.79 ms
[1495005648.369556] 64 bytes from 10.82.31.86: icmp_seq=274 ttl=61 time=72.9 ms
[1495005649.308910] 64 bytes from 10.82.31.86: icmp_seq=275 ttl=61 time=11.0 ms
[1495005650.309626] 64 bytes from 10.82.31.86: icmp_seq=276 ttl=61 time=10.3 ms
[1495005651.313275] 64 bytes from 10.82.31.86: icmp_seq=277 ttl=61 time=12.2 ms
[1495005652.367663] 64 bytes from 10.82.31.86: icmp_seq=278 ttl=61 time=64.9 ms
[1495005653.313686] 64 bytes from 10.82.31.86: icmp_seq=279 ttl=61 time=9.87 ms
[1495005654.318956] 64 bytes from 10.82.31.86: icmp_seq=280 ttl=61 time=13.9 ms
[1495005655.318870] 64 bytes from 10.82.31.86: icmp_seq=281 ttl=61 time=12.6 ms
[1495005656.309745] 64 bytes from 10.82.31.86: icmp_seq=282 ttl=61 time=1.55 ms
[1495005657.358495] 64 bytes from 10.82.31.86: icmp_seq=283 ttl=61 time=48.3 ms
[1495005658.323367] 64 bytes from 10.82.31.86: icmp_seq=284 ttl=61 time=11.6 ms
[1495005659.322778] 64 bytes from 10.82.31.86: icmp_seq=285 ttl=61 time=9.21 ms
[1495005660.326381] 64 bytes from 10.82.31.86: icmp_seq=286 ttl=61 time=11.3 ms
[1495005661.327110] 64 bytes from 10.82.31.86: icmp_seq=287 ttl=61 time=10.4 ms
[1495005662.326283] 64 bytes from 10.82.31.86: icmp_seq=288 ttl=61 time=7.84 ms
[1495005663.400959] 64 bytes from 10.82.31.86: icmp_seq=289 ttl=61 time=81.3 ms
[1495005664.333245] 64 bytes from 10.82.31.86: icmp_seq=290 ttl=61 time=12.0 ms
