TIME # BYTES FROM IP SEQ# TTL DELAY MS
[1495091477.953325] 64 bytes from 10.82.31.86: icmp_seq=20 ttl=60 time=25.1 ms
[1495091478.958554] 64 bytes from 10.82.31.86: icmp_seq=21 ttl=60 time=28.9 ms
[1495091479.966907] 64 bytes from 10.82.31.86: icmp_seq=22 ttl=60 time=36.0 ms
[1495091480.960579] 64 bytes from 10.82.31.86: icmp_seq=23 ttl=60 time=28.4 ms
[1495091481.963860] 64 bytes from 10.82.31.86: icmp_seq=24 ttl=60 time=30.0 ms
[1495091482.964386] 64 bytes from 10.82.31.86: icmp_seq=25 ttl=60 time=29.0 ms
[1495091483.973561] 64 bytes from 10.82.31.86: icmp_seq=26 ttl=60 time=37.3 ms
[1495091484.971138] 64 bytes from 10.82.31.86: icmp_seq=27 ttl=60 time=33.0 ms
[1495091485.967399] 64 bytes from 10.82.31.86: icmp_seq=28 ttl=60 time=28.0 ms
[1495091486.979377] 64 bytes from 10.82.31.86: icmp_seq=29 ttl=60 time=39.1 ms
[1495091487.971497] 64 bytes from 10.82.31.86: icmp_seq=30 ttl=60 time=29.7 ms
[1495091488.972787] 64 bytes from 10.82.31.86: icmp_seq=31 ttl=60 time=29.0 ms
[1495091489.971444] 64 bytes from 10.82.31.86: icmp_seq=32 ttl=60 time=27.3 ms
[1495091490.971645] 64 bytes from 10.82.31.86: icmp_seq=33 ttl=60 time=25.8 ms
[1495091491.996334] 64 bytes from 10.82.31.86: icmp_seq=34 ttl=60 time=49.3 ms
[1495091492.979749] 64 bytes from 10.82.31.86: icmp_seq=35 ttl=60 time=30.9 ms
[1495091493.974596] 64 bytes from 10.82.31.86: icmp_seq=36 ttl=60 time=24.6 ms
[1495091494.984536] 64 bytes from 10.82.31.86: icmp_seq=37 ttl=60 time=32.7 ms
[1495091495.973833] 64 bytes from 10.82.31.86: icmp_seq=38 ttl=60 time=20.8 ms
[1495091496.992793] 64 bytes from 10.82.31.86: icmp_seq=39 ttl=60 time=38.6 ms
[1495091497.985191] 64 bytes from 10.82.31.86: icmp_seq=40 ttl=60 time=29.9 ms
[1495091498.996766] 64 bytes from 10.82.31.86: icmp_seq=41 ttl=60 time=40.6 ms
[1495091499.999544] 64 bytes from 10.82.31.86: icmp_seq=42 ttl=60 time=41.5 ms
[1495091500.993403] 64 bytes from 10.82.31.86: icmp_seq=43 ttl=60 time=33.6 ms
[1495091502.006396] 64 bytes from 10.82.31.86: icmp_seq=44 ttl=60 time=44.6 ms
[1495091502.995760] 64 bytes from 10.82.31.86: icmp_seq=45 ttl=60 time=33.2 ms
[1495091504.001408] 64 bytes from 10.82.31.86: icmp_seq=46 ttl=60 time=37.5 ms
[1495091505.012613] 64 bytes from 10.82.31.86: icmp_seq=47 ttl=60 time=48.1 ms
[1495091505.998236] 64 bytes from 10.82.31.86: icmp_seq=48 ttl=60 time=33.4 ms
[1495091506.998030] 64 bytes from 10.82.31.86: icmp_seq=49 ttl=60 time=31.6 ms
[1495091507.987580] 64 bytes from 10.82.31.86: icmp_seq=50 ttl=60 time=19.3 ms
[1495091508.995235] 64 bytes from 10.82.31.86: icmp_seq=51 ttl=60 time=25.2 ms
[1495091510.013893] 64 bytes from 10.82.31.86: icmp_seq=52 ttl=60 time=42.2 ms
[1495091511.014836] 64 bytes from 10.82.31.86: icmp_seq=53 ttl=60 time=42.5 ms
[1495091512.074488] 64 bytes from 10.82.31.86: icmp_seq=54 ttl=60 time=101 ms
[1495091513.014496] 64 bytes from 10.82.31.86: icmp_seq=55 ttl=60 time=40.6 ms
[1495091514.001085] 64 bytes from 10.82.31.86: icmp_seq=56 ttl=60 time=26.3 ms
[1495091515.013812] 64 bytes from 10.82.31.86: icmp_seq=57 ttl=60 time=38.4 ms
[1495091516.030528] 64 bytes from 10.82.31.86: icmp_seq=58 ttl=60 time=54.5 ms
[1495091517.033721] 64 bytes from 10.82.31.86: icmp_seq=59 ttl=60 time=57.0 ms
[1495091518.023638] 64 bytes from 10.82.31.86: icmp_seq=60 ttl=60 time=46.8 ms
[1495091519.001925] 64 bytes from 10.82.31.86: icmp_seq=61 ttl=60 time=23.9 ms
[1495091520.017152] 64 bytes from 10.82.31.86: icmp_seq=62 ttl=60 time=38.9 ms
[1495091521.021757] 64 bytes from 10.82.31.86: icmp_seq=63 ttl=60 time=43.1 ms
[1495091522.018818] 64 bytes from 10.82.31.86: icmp_seq=64 ttl=60 time=39.6 ms
[1495091523.008663] 64 bytes from 10.82.31.86: icmp_seq=65 ttl=60 time=28.3 ms
[1495091524.009806] 64 bytes from 10.82.31.86: icmp_seq=66 ttl=60 time=28.7 ms
[1495091525.024847] 64 bytes from 10.82.31.86: icmp_seq=67 ttl=60 time=42.5 ms
[1495091526.074004] 64 bytes from 10.82.31.86: icmp_seq=68 ttl=60 time=90.7 ms
[1495091527.084961] 64 bytes from 10.82.31.86: icmp_seq=69 ttl=60 time=100 ms
[1495091528.084857] 64 bytes from 10.82.31.86: icmp_seq=70 ttl=60 time=99.5 ms
[1495091529.024000] 64 bytes from 10.82.31.86: icmp_seq=71 ttl=60 time=37.8 ms
[1495091530.023119] 64 bytes from 10.82.31.86: icmp_seq=72 ttl=60 time=36.7 ms
[1495091531.043799] 64 bytes from 10.82.31.86: icmp_seq=73 ttl=60 time=57.3 ms
[1495091532.026624] 64 bytes from 10.82.31.86: icmp_seq=74 ttl=60 time=39.2 ms
[1495091533.022889] 64 bytes from 10.82.31.86: icmp_seq=75 ttl=60 time=34.5 ms
[1495091534.022458] 64 bytes from 10.82.31.86: icmp_seq=76 ttl=60 time=34.0 ms
[1495091535.028544] 64 bytes from 10.82.31.86: icmp_seq=77 ttl=60 time=40.4 ms
[1495091536.019190] 64 bytes from 10.82.31.86: icmp_seq=78 ttl=60 time=30.2 ms
[1495091537.028675] 64 bytes from 10.82.31.86: icmp_seq=79 ttl=60 time=39.2 ms
[1495091538.023851] 64 bytes from 10.82.31.86: icmp_seq=80 ttl=60 time=33.6 ms
[1495091539.043432] 64 bytes from 10.82.31.86: icmp_seq=81 ttl=60 time=52.2 ms
[1495091540.037319] 64 bytes from 10.82.31.86: icmp_seq=82 ttl=60 time=45.5 ms
[1495091541.040620] 64 bytes from 10.82.31.86: icmp_seq=83 ttl=60 time=48.4 ms
[1495091542.041953] 64 bytes from 10.82.31.86: icmp_seq=84 ttl=60 time=48.7 ms
[1495091543.035256] 64 bytes from 10.82.31.86: icmp_seq=85 ttl=60 time=41.6 ms
[1495091544.022690] 64 bytes from 10.82.31.86: icmp_seq=86 ttl=60 time=28.2 ms
[1495091545.039045] 64 bytes from 10.82.31.86: icmp_seq=87 ttl=60 time=44.1 ms
[1495091546.037846] 64 bytes from 10.82.31.86: icmp_seq=88 ttl=60 time=42.5 ms
[1495091547.028030] 64 bytes from 10.82.31.86: icmp_seq=89 ttl=60 time=31.9 ms
[1495091548.045288] 64 bytes from 10.82.31.86: icmp_seq=90 ttl=60 time=49.0 ms
[1495091549.029662] 64 bytes from 10.82.31.86: icmp_seq=91 ttl=60 time=33.2 ms
[1495091550.046538] 64 bytes from 10.82.31.86: icmp_seq=92 ttl=60 time=49.6 ms
[1495091551.078230] 64 bytes from 10.82.31.86: icmp_seq=93 ttl=60 time=81.1 ms
[1495091552.054254] 64 bytes from 10.82.31.86: icmp_seq=94 ttl=60 time=56.5 ms
[1495091553.051563] 64 bytes from 10.82.31.86: icmp_seq=95 ttl=60 time=52.9 ms
[1495091554.021979] 64 bytes from 10.82.31.86: icmp_seq=96 ttl=60 time=22.9 ms
[1495091555.100457] 64 bytes from 10.82.31.86: icmp_seq=97 ttl=60 time=101 ms
[1495091556.040847] 64 bytes from 10.82.31.86: icmp_seq=98 ttl=60 time=41.2 ms
[1495091557.020491] 64 bytes from 10.82.31.86: icmp_seq=99 ttl=60 time=20.2 ms
[1495091558.046119] 64 bytes from 10.82.31.86: icmp_seq=100 ttl=60 time=44.3 ms
[1495091559.032196] 64 bytes from 10.82.31.86: icmp_seq=101 ttl=60 time=28.7 ms
[1495091560.043402] 64 bytes from 10.82.31.86: icmp_seq=102 ttl=60 time=37.9 ms
[1495091561.046236] 64 bytes from 10.82.31.86: icmp_seq=103 ttl=60 time=39.3 ms
[1495091562.037335] 64 bytes from 10.82.31.86: icmp_seq=104 ttl=60 time=29.1 ms
[1495091563.052551] 64 bytes from 10.82.31.86: icmp_seq=105 ttl=60 time=42.6 ms
[1495091564.054654] 64 bytes from 10.82.31.86: icmp_seq=106 ttl=60 time=42.6 ms
[1495091565.111476] 64 bytes from 10.82.31.86: icmp_seq=107 ttl=60 time=97.4 ms
[1495091566.061427] 64 bytes from 10.82.31.86: icmp_seq=108 ttl=60 time=45.5 ms
[1495091567.194395] 64 bytes from 10.82.31.86: icmp_seq=109 ttl=60 time=176 ms
[1495091568.050137] 64 bytes from 10.82.31.86: icmp_seq=110 ttl=60 time=31.2 ms
[1495091569.067980] 64 bytes from 10.82.31.86: icmp_seq=111 ttl=60 time=47.4 ms
[1495091570.073632] 64 bytes from 10.82.31.86: icmp_seq=112 ttl=60 time=51.4 ms
[1495091571.083513] 64 bytes from 10.82.31.86: icmp_seq=113 ttl=60 time=59.6 ms
[1495091572.061166] 64 bytes from 10.82.31.86: icmp_seq=114 ttl=60 time=36.3 ms
[1495091573.057961] 64 bytes from 10.82.31.86: icmp_seq=115 ttl=60 time=31.2 ms
[1495091574.077504] 64 bytes from 10.82.31.86: icmp_seq=116 ttl=60 time=49.3 ms
[1495091575.073118] 64 bytes from 10.82.31.86: icmp_seq=117 ttl=60 time=43.3 ms
[1495091576.088571] 64 bytes from 10.82.31.86: icmp_seq=118 ttl=60 time=56.9 ms
[1495091577.084641] 64 bytes from 10.82.31.86: icmp_seq=119 ttl=60 time=51.8 ms
[1495091578.097328] 64 bytes from 10.82.31.86: icmp_seq=120 ttl=60 time=62.5 ms
[1495091579.111858] 64 bytes from 10.82.31.86: icmp_seq=121 ttl=60 time=74.9 ms
[1495091580.112487] 64 bytes from 10.82.31.86: icmp_seq=122 ttl=60 time=74.2 ms
[1495091581.141885] 64 bytes from 10.82.31.86: icmp_seq=123 ttl=60 time=102 ms
[1495091582.073871] 64 bytes from 10.82.31.86: icmp_seq=124 ttl=60 time=32.6 ms
[1495091583.073744] 64 bytes from 10.82.31.86: icmp_seq=125 ttl=60 time=31.3 ms
[1495091584.071584] 64 bytes from 10.82.31.86: icmp_seq=126 ttl=60 time=27.4 ms
[1495091585.076542] 64 bytes from 10.82.31.86: icmp_seq=127 ttl=60 time=30.6 ms
[1495091586.087614] 64 bytes from 10.82.31.86: icmp_seq=128 ttl=60 time=39.7 ms
[1495091587.086355] 64 bytes from 10.82.31.86: icmp_seq=129 ttl=60 time=36.4 ms
[1495091588.080829] 64 bytes from 10.82.31.86: icmp_seq=130 ttl=60 time=29.2 ms
[1495091589.084808] 64 bytes from 10.82.31.86: icmp_seq=131 ttl=60 time=32.6 ms
[1495091590.098218] 64 bytes from 10.82.31.86: icmp_seq=132 ttl=60 time=44.1 ms
[1495091591.122746] 64 bytes from 10.82.31.86: icmp_seq=133 ttl=60 time=67.2 ms
[1495091592.106919] 64 bytes from 10.82.31.86: icmp_seq=134 ttl=60 time=49.9 ms
[1495091593.097847] 64 bytes from 10.82.31.86: icmp_seq=135 ttl=60 time=39.2 ms
[1495091594.087984] 64 bytes from 10.82.31.86: icmp_seq=136 ttl=60 time=27.8 ms
[1495091595.104601] 64 bytes from 10.82.31.86: icmp_seq=137 ttl=60 time=43.3 ms
[1495091596.110583] 64 bytes from 10.82.31.86: icmp_seq=138 ttl=60 time=46.9 ms
[1495091597.104350] 64 bytes from 10.82.31.86: icmp_seq=139 ttl=60 time=40.1 ms
[1495091598.114978] 64 bytes from 10.82.31.86: icmp_seq=140 ttl=60 time=49.1 ms
[1495091599.139084] 64 bytes from 10.82.31.86: icmp_seq=141 ttl=60 time=71.7 ms
[1495091600.119548] 64 bytes from 10.82.31.86: icmp_seq=142 ttl=60 time=50.7 ms
[1495091601.135665] 64 bytes from 10.82.31.86: icmp_seq=143 ttl=60 time=64.8 ms
[1495091602.109739] 64 bytes from 10.82.31.86: icmp_seq=144 ttl=60 time=36.9 ms
[1495091603.099811] 64 bytes from 10.82.31.86: icmp_seq=145 ttl=60 time=25.2 ms
[1495091604.110477] 64 bytes from 10.82.31.86: icmp_seq=146 ttl=60 time=34.0 ms
[1495091605.202394] 64 bytes from 10.82.31.86: icmp_seq=147 ttl=60 time=124 ms
[1495091606.262142] 64 bytes from 10.82.31.86: icmp_seq=148 ttl=60 time=182 ms
[1495091607.354711] 64 bytes from 10.82.31.86: icmp_seq=149 ttl=60 time=273 ms
[1495091608.182098] 64 bytes from 10.82.31.86: icmp_seq=150 ttl=60 time=99.2 ms
[1495091609.141754] 64 bytes from 10.82.31.86: icmp_seq=151 ttl=60 time=57.5 ms
[1495091610.220768] 64 bytes from 10.82.31.86: icmp_seq=152 ttl=60 time=134 ms
[1495091611.254850] 64 bytes from 10.82.31.86: icmp_seq=153 ttl=60 time=166 ms
[1495091612.330676] 64 bytes from 10.82.31.86: icmp_seq=154 ttl=60 time=241 ms
[1495091613.349917] 64 bytes from 10.82.31.86: icmp_seq=155 ttl=60 time=259 ms
[1495091614.363264] 64 bytes from 10.82.31.86: icmp_seq=156 ttl=60 time=271 ms
[1495091615.413808] 64 bytes from 10.82.31.86: icmp_seq=157 ttl=60 time=320 ms
[1495091616.312501] 64 bytes from 10.82.31.86: icmp_seq=158 ttl=60 time=217 ms
[1495091617.286134] 64 bytes from 10.82.31.86: icmp_seq=159 ttl=60 time=189 ms
[1495091618.275857] 64 bytes from 10.82.31.86: icmp_seq=160 ttl=60 time=177 ms
[1495091619.141058] 64 bytes from 10.82.31.86: icmp_seq=161 ttl=60 time=40.8 ms
[1495091620.160616] 64 bytes from 10.82.31.86: icmp_seq=162 ttl=60 time=59.1 ms
[1495091621.432411] 64 bytes from 10.82.31.86: icmp_seq=163 ttl=60 time=329 ms
[1495091622.204349] 64 bytes from 10.82.31.86: icmp_seq=164 ttl=60 time=99.8 ms
[1495091623.144642] 64 bytes from 10.82.31.86: icmp_seq=165 ttl=60 time=38.9 ms
[1495091624.159140] 64 bytes from 10.82.31.86: icmp_seq=166 ttl=60 time=52.1 ms
[1495091625.149562] 64 bytes from 10.82.31.86: icmp_seq=167 ttl=60 time=41.2 ms
[1495091626.156783] 64 bytes from 10.82.31.86: icmp_seq=168 ttl=60 time=46.9 ms
[1495091627.159198] 64 bytes from 10.82.31.86: icmp_seq=169 ttl=60 time=48.2 ms
[1495091628.166748] 64 bytes from 10.82.31.86: icmp_seq=170 ttl=60 time=54.5 ms
[1495091629.148632] 64 bytes from 10.82.31.86: icmp_seq=171 ttl=60 time=34.6 ms
[1495091630.160825] 64 bytes from 10.82.31.86: icmp_seq=172 ttl=60 time=45.0 ms
[1495091631.173294] 64 bytes from 10.82.31.86: icmp_seq=173 ttl=60 time=55.9 ms
[1495091632.174084] 64 bytes from 10.82.31.86: icmp_seq=174 ttl=60 time=55.5 ms
[1495091633.186235] 64 bytes from 10.82.31.86: icmp_seq=175 ttl=60 time=66.6 ms
[1495091634.196827] 64 bytes from 10.82.31.86: icmp_seq=176 ttl=60 time=75.1 ms
[1495091635.185646] 64 bytes from 10.82.31.86: icmp_seq=177 ttl=60 time=62.5 ms
[1495091636.881898] 64 bytes from 10.82.31.86: icmp_seq=178 ttl=60 time=756 ms
[1495091637.159283] 64 bytes from 10.82.31.86: icmp_seq=179 ttl=60 time=33.8 ms
[1495091638.172520] 64 bytes from 10.82.31.86: icmp_seq=180 ttl=60 time=44.9 ms
[1495091639.162819] 64 bytes from 10.82.31.86: icmp_seq=181 ttl=60 time=34.0 ms
[1495091640.157001] 64 bytes from 10.82.31.86: icmp_seq=182 ttl=60 time=26.8 ms
[1495091641.183252] 64 bytes from 10.82.31.86: icmp_seq=183 ttl=60 time=52.0 ms
[1495091642.183888] 64 bytes from 10.82.31.86: icmp_seq=184 ttl=60 time=51.6 ms
[1495091643.196630] 64 bytes from 10.82.31.86: icmp_seq=185 ttl=60 time=62.4 ms
[1495091644.178986] 64 bytes from 10.82.31.86: icmp_seq=186 ttl=60 time=43.1 ms
[1495091645.187400] 64 bytes from 10.82.31.86: icmp_seq=187 ttl=60 time=49.7 ms
[1495091646.191564] 64 bytes from 10.82.31.86: icmp_seq=188 ttl=60 time=51.9 ms
[1495091647.190997] 64 bytes from 10.82.31.86: icmp_seq=189 ttl=60 time=50.0 ms
[1495091648.187578] 64 bytes from 10.82.31.86: icmp_seq=190 ttl=60 time=45.0 ms
[1495091649.186408] 64 bytes from 10.82.31.86: icmp_seq=191 ttl=60 time=42.3 ms
[1495091650.182715] 64 bytes from 10.82.31.86: icmp_seq=192 ttl=60 time=36.8 ms
[1495091651.183104] 64 bytes from 10.82.31.86: icmp_seq=193 ttl=60 time=36.1 ms
[1495091652.189436] 64 bytes from 10.82.31.86: icmp_seq=194 ttl=60 time=41.1 ms
[1495091653.195839] 64 bytes from 10.82.31.86: icmp_seq=195 ttl=60 time=46.1 ms
[1495091654.210912] 64 bytes from 10.82.31.86: icmp_seq=196 ttl=60 time=59.7 ms
[1495091655.238396] 64 bytes from 10.82.31.86: icmp_seq=197 ttl=60 time=85.2 ms
[1495091656.232445] 64 bytes from 10.82.31.86: icmp_seq=198 ttl=60 time=77.8 ms
[1495091657.220355] 64 bytes from 10.82.31.86: icmp_seq=199 ttl=60 time=64.6 ms
[1495091658.239985] 64 bytes from 10.82.31.86: icmp_seq=200 ttl=60 time=82.3 ms
[1495091659.248479] 64 bytes from 10.82.31.86: icmp_seq=201 ttl=60 time=89.1 ms
[1495091660.241100] 64 bytes from 10.82.31.86: icmp_seq=202 ttl=60 time=80.2 ms
[1495091661.246724] 64 bytes from 10.82.31.86: icmp_seq=203 ttl=60 time=84.2 ms
[1495091662.215742] 64 bytes from 10.82.31.86: icmp_seq=204 ttl=60 time=51.4 ms
[1495091663.215710] 64 bytes from 10.82.31.86: icmp_seq=205 ttl=60 time=49.7 ms
[1495091664.240597] 64 bytes from 10.82.31.86: icmp_seq=206 ttl=60 time=72.6 ms
[1495091665.220074] 64 bytes from 10.82.31.86: icmp_seq=207 ttl=60 time=50.1 ms
[1495091666.256607] 64 bytes from 10.82.31.86: icmp_seq=208 ttl=60 time=85.1 ms
[1495091667.254227] 64 bytes from 10.82.31.86: icmp_seq=209 ttl=60 time=81.3 ms
[1495091668.256506] 64 bytes from 10.82.31.86: icmp_seq=210 ttl=60 time=82.0 ms
[1495091669.266974] 64 bytes from 10.82.31.86: icmp_seq=211 ttl=60 time=91.2 ms
[1495091670.250009] 64 bytes from 10.82.31.86: icmp_seq=212 ttl=60 time=72.7 ms
[1495091671.261147] 64 bytes from 10.82.31.86: icmp_seq=213 ttl=60 time=81.9 ms
[1495091672.275105] 64 bytes from 10.82.31.86: icmp_seq=214 ttl=60 time=94.7 ms
[1495091673.294466] 64 bytes from 10.82.31.86: icmp_seq=215 ttl=60 time=112 ms
[1495091674.265420] 64 bytes from 10.82.31.86: icmp_seq=216 ttl=60 time=82.6 ms
[1495091675.296740] 64 bytes from 10.82.31.86: icmp_seq=217 ttl=60 time=112 ms
[1495091676.284775] 64 bytes from 10.82.31.86: icmp_seq=218 ttl=60 time=98.8 ms
[1495091677.291614] 64 bytes from 10.82.31.86: icmp_seq=219 ttl=60 time=104 ms
[1495091678.315016] 64 bytes from 10.82.31.86: icmp_seq=220 ttl=60 time=125 ms
[1495091679.330851] 64 bytes from 10.82.31.86: icmp_seq=221 ttl=60 time=140 ms
[1495091680.367131] 64 bytes from 10.82.31.86: icmp_seq=222 ttl=60 time=175 ms
[1495091681.339453] 64 bytes from 10.82.31.86: icmp_seq=223 ttl=60 time=146 ms
[1495091682.310926] 64 bytes from 10.82.31.86: icmp_seq=224 ttl=60 time=116 ms
[1495091683.331212] 64 bytes from 10.82.31.86: icmp_seq=225 ttl=60 time=134 ms
[1495091684.329151] 64 bytes from 10.82.31.86: icmp_seq=226 ttl=60 time=131 ms
[1495091685.305231] 64 bytes from 10.82.31.86: icmp_seq=227 ttl=60 time=106 ms
[1495091686.339157] 64 bytes from 10.82.31.86: icmp_seq=228 ttl=60 time=138 ms
[1495091687.336308] 64 bytes from 10.82.31.86: icmp_seq=229 ttl=60 time=133 ms
[1495091688.340575] 64 bytes from 10.82.31.86: icmp_seq=230 ttl=60 time=137 ms
[1495091689.352033] 64 bytes from 10.82.31.86: icmp_seq=231 ttl=60 time=147 ms
[1495091690.303383] 64 bytes from 10.82.31.86: icmp_seq=232 ttl=60 time=97.1 ms
[1495091691.330011] 64 bytes from 10.82.31.86: icmp_seq=233 ttl=60 time=122 ms
[1495091692.326855] 64 bytes from 10.82.31.86: icmp_seq=234 ttl=60 time=117 ms
[1495091693.260561] 64 bytes from 10.82.31.86: icmp_seq=235 ttl=60 time=49.4 ms
[1495091694.304918] 64 bytes from 10.82.31.86: icmp_seq=236 ttl=60 time=92.1 ms
[1495091695.353751] 64 bytes from 10.82.31.86: icmp_seq=237 ttl=60 time=140 ms
[1495091696.314938] 64 bytes from 10.82.31.86: icmp_seq=238 ttl=60 time=100 ms
[1495091697.327273] 64 bytes from 10.82.31.86: icmp_seq=239 ttl=60 time=111 ms
[1495091698.334876] 64 bytes from 10.82.31.86: icmp_seq=240 ttl=60 time=117 ms
[1495091699.372239] 64 bytes from 10.82.31.86: icmp_seq=241 ttl=60 time=153 ms
[1495091700.363308] 64 bytes from 10.82.31.86: icmp_seq=242 ttl=60 time=142 ms
[1495091701.336681] 64 bytes from 10.82.31.86: icmp_seq=243 ttl=60 time=114 ms
[1495091702.335425] 64 bytes from 10.82.31.86: icmp_seq=244 ttl=60 time=111 ms
[1495091703.336178] 64 bytes from 10.82.31.86: icmp_seq=245 ttl=60 time=110 ms
[1495091704.267756] 64 bytes from 10.82.31.86: icmp_seq=246 ttl=60 time=40.3 ms
[1495091705.258823] 64 bytes from 10.82.31.86: icmp_seq=247 ttl=60 time=29.7 ms
[1495091706.278351] 64 bytes from 10.82.31.86: icmp_seq=248 ttl=60 time=48.0 ms
[1495091707.270166] 64 bytes from 10.82.31.86: icmp_seq=249 ttl=60 time=38.3 ms
[1495091708.273064] 64 bytes from 10.82.31.86: icmp_seq=250 ttl=60 time=39.4 ms
[1495091709.279712] 64 bytes from 10.82.31.86: icmp_seq=251 ttl=60 time=44.4 ms
[1495091710.278730] 64 bytes from 10.82.31.86: icmp_seq=252 ttl=60 time=41.5 ms
[1495091711.278805] 64 bytes from 10.82.31.86: icmp_seq=253 ttl=60 time=40.4 ms
[1495091712.272475] 64 bytes from 10.82.31.86: icmp_seq=254 ttl=60 time=32.5 ms
[1495091713.287219] 64 bytes from 10.82.31.86: icmp_seq=255 ttl=60 time=45.5 ms
[1495091714.284065] 64 bytes from 10.82.31.86: icmp_seq=256 ttl=60 time=40.4 ms
[1495091715.287653] 64 bytes from 10.82.31.86: icmp_seq=257 ttl=60 time=42.2 ms
[1495091716.278973] 64 bytes from 10.82.31.86: icmp_seq=258 ttl=60 time=32.1 ms
[1495091717.271736] 64 bytes from 10.82.31.86: icmp_seq=259 ttl=60 time=23.4 ms
[1495091718.281796] 64 bytes from 10.82.31.86: icmp_seq=260 ttl=60 time=31.8 ms
[1495091719.289992] 64 bytes from 10.82.31.86: icmp_seq=261 ttl=60 time=38.7 ms
[1495091720.288352] 64 bytes from 10.82.31.86: icmp_seq=262 ttl=60 time=36.2 ms
[1495091721.278848] 64 bytes from 10.82.31.86: icmp_seq=263 ttl=60 time=24.8 ms
[1495091722.285628] 64 bytes from 10.82.31.86: icmp_seq=264 ttl=60 time=30.6 ms
[1495091723.289570] 64 bytes from 10.82.31.86: icmp_seq=265 ttl=60 time=33.2 ms
[1495091724.279262] 64 bytes from 10.82.31.86: icmp_seq=266 ttl=60 time=21.5 ms
[1495091725.302370] 64 bytes from 10.82.31.86: icmp_seq=267 ttl=60 time=42.9 ms
[1495091726.308866] 64 bytes from 10.82.31.86: icmp_seq=268 ttl=60 time=48.8 ms
[1495091727.307355] 64 bytes from 10.82.31.86: icmp_seq=269 ttl=60 time=45.3 ms
[1495091728.296467] 64 bytes from 10.82.31.86: icmp_seq=270 ttl=60 time=32.7 ms
[1495091729.289882] 64 bytes from 10.82.31.86: icmp_seq=271 ttl=60 time=24.0 ms
[1495091730.310098] 64 bytes from 10.82.31.86: icmp_seq=272 ttl=60 time=42.8 ms
[1495091731.302049] 64 bytes from 10.82.31.86: icmp_seq=273 ttl=60 time=33.7 ms
[1495091732.332622] 64 bytes from 10.82.31.86: icmp_seq=274 ttl=60 time=62.3 ms
[1495091733.306267] 64 bytes from 10.82.31.86: icmp_seq=275 ttl=60 time=34.4 ms
[1495091734.380004] 64 bytes from 10.82.31.86: icmp_seq=276 ttl=60 time=106 ms
[1495091735.320010] 64 bytes from 10.82.31.86: icmp_seq=277 ttl=60 time=44.8 ms
[1495091736.305281] 64 bytes from 10.82.31.86: icmp_seq=278 ttl=60 time=29.1 ms
[1495091737.311179] 64 bytes from 10.82.31.86: icmp_seq=279 ttl=60 time=33.7 ms
[1495091738.332689] 64 bytes from 10.82.31.86: icmp_seq=280 ttl=60 time=53.3 ms
[1495091739.320729] 64 bytes from 10.82.31.86: icmp_seq=281 ttl=60 time=39.9 ms
[1495091740.310021] 64 bytes from 10.82.31.86: icmp_seq=282 ttl=60 time=28.1 ms
[1495091741.314334] 64 bytes from 10.82.31.86: icmp_seq=283 ttl=60 time=31.0 ms
[1495091742.311410] 64 bytes from 10.82.31.86: icmp_seq=284 ttl=60 time=26.3 ms
[1495091743.314673] 64 bytes from 10.82.31.86: icmp_seq=285 ttl=60 time=27.7 ms
