TIME # BYTES FROM IP SEQ# TTL DELAY MS
[1489980331.673058] 64 bytes from 10.82.31.73: icmp_seq=95 ttl=61 time=691 ms
[1489980332.499758] 64 bytes from 10.82.31.73: icmp_seq=96 ttl=61 time=518 ms
[1489980333.445642] 64 bytes from 10.82.31.73: icmp_seq=97 ttl=61 time=463 ms
[1489980334.810042] 64 bytes from 10.82.31.73: icmp_seq=98 ttl=61 time=828 ms
[1489980335.277165] 64 bytes from 10.82.31.73: icmp_seq=99 ttl=61 time=295 ms
[1489980336.405869] 64 bytes from 10.82.31.73: icmp_seq=100 ttl=61 time=423 ms
[1489980337.367100] 64 bytes from 10.82.31.73: icmp_seq=101 ttl=61 time=384 ms
[1489980338.374816] 64 bytes from 10.82.31.73: icmp_seq=102 ttl=61 time=391 ms
[1489980339.194097] 64 bytes from 10.82.31.73: icmp_seq=103 ttl=61 time=210 ms
[1489980340.191455] 64 bytes from 10.82.31.73: icmp_seq=104 ttl=61 time=206 ms
[1489980341.184991] 64 bytes from 10.82.31.73: icmp_seq=105 ttl=61 time=200 ms
[1489980342.255791] 64 bytes from 10.82.31.73: icmp_seq=106 ttl=61 time=270 ms
[1489980343.237584] 64 bytes from 10.82.31.73: icmp_seq=107 ttl=61 time=252 ms
[1489980344.184914] 64 bytes from 10.82.31.73: icmp_seq=108 ttl=61 time=199 ms
[1489980345.170297] 64 bytes from 10.82.31.73: icmp_seq=109 ttl=61 time=184 ms
[1489980346.153869] 64 bytes from 10.82.31.73: icmp_seq=110 ttl=61 time=167 ms
[1489980347.142400] 64 bytes from 10.82.31.73: icmp_seq=111 ttl=61 time=155 ms
[1489980348.168058] 64 bytes from 10.82.31.73: icmp_seq=112 ttl=61 time=180 ms
[1489980349.096661] 64 bytes from 10.82.31.73: icmp_seq=113 ttl=61 time=108 ms
[1489980350.138125] 64 bytes from 10.82.31.73: icmp_seq=114 ttl=61 time=149 ms
[1489980351.094475] 64 bytes from 10.82.31.73: icmp_seq=115 ttl=61 time=105 ms
[1489980352.082713] 64 bytes from 10.82.31.73: icmp_seq=116 ttl=61 time=92.8 ms
[1489980353.078707] 64 bytes from 10.82.31.73: icmp_seq=117 ttl=61 time=89.1 ms
[1489980354.063404] 64 bytes from 10.82.31.73: icmp_seq=118 ttl=61 time=73.4 ms
[1489980355.047609] 64 bytes from 10.82.31.73: icmp_seq=119 ttl=61 time=56.9 ms
[1489980356.027951] 64 bytes from 10.82.31.73: icmp_seq=120 ttl=61 time=37.0 ms
[1489980357.048004] 64 bytes from 10.82.31.73: icmp_seq=121 ttl=61 time=56.7 ms
[1489980358.060521] 64 bytes from 10.82.31.73: icmp_seq=122 ttl=61 time=68.3 ms
[1489980359.061772] 64 bytes from 10.82.31.73: icmp_seq=123 ttl=61 time=69.0 ms
[1489980360.058473] 64 bytes from 10.82.31.73: icmp_seq=124 ttl=61 time=65.5 ms
[1489980361.099718] 64 bytes from 10.82.31.73: icmp_seq=125 ttl=61 time=106 ms
[1489980362.051675] 64 bytes from 10.82.31.73: icmp_seq=126 ttl=61 time=58.6 ms
[1489980363.043125] 64 bytes from 10.82.31.73: icmp_seq=127 ttl=61 time=49.5 ms
[1489980364.051887] 64 bytes from 10.82.31.73: icmp_seq=128 ttl=61 time=58.2 ms
[1489980365.031392] 64 bytes from 10.82.31.73: icmp_seq=129 ttl=61 time=37.1 ms
[1489980366.041598] 64 bytes from 10.82.31.73: icmp_seq=130 ttl=61 time=47.0 ms
[1489980367.043750] 64 bytes from 10.82.31.73: icmp_seq=131 ttl=61 time=48.6 ms
[1489980368.054193] 64 bytes from 10.82.31.73: icmp_seq=132 ttl=61 time=58.9 ms
[1489980369.056679] 64 bytes from 10.82.31.73: icmp_seq=133 ttl=61 time=61.0 ms
[1489980370.061079] 64 bytes from 10.82.31.73: icmp_seq=134 ttl=61 time=64.7 ms
[1489980371.067532] 64 bytes from 10.82.31.73: icmp_seq=135 ttl=61 time=71.0 ms
[1489980372.064854] 64 bytes from 10.82.31.73: icmp_seq=136 ttl=61 time=68.0 ms
[1489980373.039566] 64 bytes from 10.82.31.73: icmp_seq=137 ttl=61 time=42.5 ms
[1489980374.038884] 64 bytes from 10.82.31.73: icmp_seq=138 ttl=61 time=41.0 ms
[1489980375.047321] 64 bytes from 10.82.31.73: icmp_seq=139 ttl=61 time=49.7 ms
[1489980376.048478] 64 bytes from 10.82.31.73: icmp_seq=140 ttl=61 time=49.8 ms
[1489980377.034688] 64 bytes from 10.82.31.73: icmp_seq=141 ttl=61 time=35.0 ms
[1489980378.047731] 64 bytes from 10.82.31.73: icmp_seq=142 ttl=61 time=47.8 ms
[1489980379.050834] 64 bytes from 10.82.31.73: icmp_seq=143 ttl=61 time=50.9 ms
[1489980380.043459] 64 bytes from 10.82.31.73: icmp_seq=144 ttl=61 time=43.4 ms
[1489980381.043937] 64 bytes from 10.82.31.73: icmp_seq=145 ttl=61 time=43.3 ms
[1489980382.042813] 64 bytes from 10.82.31.73: icmp_seq=146 ttl=61 time=40.5 ms
[1489980383.045080] 64 bytes from 10.82.31.73: icmp_seq=147 ttl=61 time=40.9 ms
[1489980384.037022] 64 bytes from 10.82.31.73: icmp_seq=148 ttl=61 time=31.7 ms
[1489980385.055697] 64 bytes from 10.82.31.73: icmp_seq=149 ttl=61 time=48.3 ms
[1489980386.041524] 64 bytes from 10.82.31.73: icmp_seq=150 ttl=61 time=32.6 ms
[1489980387.051352] 64 bytes from 10.82.31.73: icmp_seq=151 ttl=61 time=41.8 ms
[1489980388.038762] 64 bytes from 10.82.31.73: icmp_seq=152 ttl=61 time=28.0 ms
[1489980389.041106] 64 bytes from 10.82.31.73: icmp_seq=153 ttl=61 time=29.1 ms
[1489980390.047804] 64 bytes from 10.82.31.73: icmp_seq=154 ttl=61 time=34.4 ms
[1489980391.050595] 64 bytes from 10.82.31.73: icmp_seq=155 ttl=61 time=35.6 ms
[1489980392.065773] 64 bytes from 10.82.31.73: icmp_seq=156 ttl=61 time=49.0 ms
[1489980393.066431] 64 bytes from 10.82.31.73: icmp_seq=157 ttl=61 time=48.5 ms
[1489980394.090156] 64 bytes from 10.82.31.73: icmp_seq=158 ttl=61 time=70.6 ms
[1489980395.074719] 64 bytes from 10.82.31.73: icmp_seq=159 ttl=61 time=54.0 ms
[1489980396.056661] 64 bytes from 10.82.31.73: icmp_seq=160 ttl=61 time=35.2 ms
[1489980397.059754] 64 bytes from 10.82.31.73: icmp_seq=161 ttl=61 time=36.9 ms
[1489980398.052175] 64 bytes from 10.82.31.73: icmp_seq=162 ttl=61 time=28.2 ms
[1489980399.053246] 64 bytes from 10.82.31.73: icmp_seq=163 ttl=61 time=27.8 ms
[1489980400.063287] 64 bytes from 10.82.31.73: icmp_seq=164 ttl=61 time=36.8 ms
[1489980401.056438] 64 bytes from 10.82.31.73: icmp_seq=165 ttl=61 time=28.9 ms
[1489980402.053544] 64 bytes from 10.82.31.73: icmp_seq=166 ttl=61 time=24.8 ms
[1489980403.074907] 64 bytes from 10.82.31.73: icmp_seq=167 ttl=61 time=45.0 ms
[1489980404.084594] 64 bytes from 10.82.31.73: icmp_seq=168 ttl=61 time=53.0 ms
[1489980405.091271] 64 bytes from 10.82.31.73: icmp_seq=169 ttl=61 time=58.5 ms
[1489980406.101992] 64 bytes from 10.82.31.73: icmp_seq=170 ttl=61 time=68.4 ms
[1489980407.074794] 64 bytes from 10.82.31.73: icmp_seq=171 ttl=61 time=39.6 ms
[1489980408.079020] 64 bytes from 10.82.31.73: icmp_seq=172 ttl=61 time=42.0 ms
[1489980409.097971] 64 bytes from 10.82.31.73: icmp_seq=173 ttl=61 time=60.4 ms
[1489980410.097991] 64 bytes from 10.82.31.73: icmp_seq=174 ttl=61 time=58.7 ms
[1489980411.076393] 64 bytes from 10.82.31.73: icmp_seq=175 ttl=61 time=36.1 ms
[1489980412.088595] 64 bytes from 10.82.31.73: icmp_seq=176 ttl=61 time=47.0 ms
[1489980413.096481] 64 bytes from 10.82.31.73: icmp_seq=177 ttl=61 time=53.6 ms
[1489980414.093139] 64 bytes from 10.82.31.73: icmp_seq=178 ttl=61 time=48.4 ms
[1489980415.110179] 64 bytes from 10.82.31.73: icmp_seq=179 ttl=61 time=63.8 ms
[1489980416.110344] 64 bytes from 10.82.31.73: icmp_seq=180 ttl=61 time=62.8 ms
[1489980417.097266] 64 bytes from 10.82.31.73: icmp_seq=181 ttl=61 time=48.8 ms
[1489980418.129928] 64 bytes from 10.82.31.73: icmp_seq=182 ttl=61 time=79.4 ms
[1489980419.113987] 64 bytes from 10.82.31.73: icmp_seq=183 ttl=61 time=61.8 ms
[1489980420.143948] 64 bytes from 10.82.31.73: icmp_seq=184 ttl=61 time=90.4 ms
[1489980421.085136] 64 bytes from 10.82.31.73: icmp_seq=185 ttl=61 time=30.0 ms
[1489980422.086392] 64 bytes from 10.82.31.73: icmp_seq=186 ttl=61 time=30.0 ms
[1489980423.098291] 64 bytes from 10.82.31.73: icmp_seq=187 ttl=61 time=40.8 ms
[1489980424.108594] 64 bytes from 10.82.31.73: icmp_seq=188 ttl=61 time=50.0 ms
[1489980425.111634] 64 bytes from 10.82.31.73: icmp_seq=189 ttl=61 time=51.7 ms
[1489980426.103406] 64 bytes from 10.82.31.73: icmp_seq=190 ttl=61 time=41.6 ms
[1489980427.124318] 64 bytes from 10.82.31.73: icmp_seq=191 ttl=61 time=60.5 ms
[1489980428.101402] 64 bytes from 10.82.31.73: icmp_seq=192 ttl=61 time=36.6 ms
[1489980429.090916] 64 bytes from 10.82.31.73: icmp_seq=193 ttl=61 time=25.1 ms
[1489980430.109765] 64 bytes from 10.82.31.73: icmp_seq=194 ttl=61 time=42.6 ms
[1489980431.115577] 64 bytes from 10.82.31.73: icmp_seq=195 ttl=61 time=46.6 ms
[1489980432.097623] 64 bytes from 10.82.31.73: icmp_seq=196 ttl=61 time=26.8 ms
[1489980433.130528] 64 bytes from 10.82.31.73: icmp_seq=197 ttl=61 time=58.7 ms
[1489980434.099968] 64 bytes from 10.82.31.73: icmp_seq=198 ttl=61 time=26.5 ms
[1489980435.114288] 64 bytes from 10.82.31.73: icmp_seq=199 ttl=61 time=39.1 ms
[1489980436.118375] 64 bytes from 10.82.31.73: icmp_seq=200 ttl=61 time=41.9 ms
[1489980437.120049] 64 bytes from 10.82.31.73: icmp_seq=201 ttl=61 time=42.6 ms
[1489980438.114501] 64 bytes from 10.82.31.73: icmp_seq=202 ttl=61 time=35.3 ms
[1489980439.130264] 64 bytes from 10.82.31.73: icmp_seq=203 ttl=61 time=49.3 ms
[1489980440.117124] 64 bytes from 10.82.31.73: icmp_seq=204 ttl=61 time=35.5 ms
[1489980441.125888] 64 bytes from 10.82.31.73: icmp_seq=205 ttl=61 time=42.4 ms
[1489980442.118823] 64 bytes from 10.82.31.73: icmp_seq=206 ttl=61 time=33.7 ms
[1489980443.118776] 64 bytes from 10.82.31.73: icmp_seq=207 ttl=61 time=31.6 ms
[1489980444.128343] 64 bytes from 10.82.31.73: icmp_seq=208 ttl=61 time=39.3 ms
[1489980445.114041] 64 bytes from 10.82.31.73: icmp_seq=209 ttl=61 time=24.3 ms
[1489980446.125117] 64 bytes from 10.82.31.73: icmp_seq=210 ttl=61 time=33.9 ms
[1489980447.132070] 64 bytes from 10.82.31.73: icmp_seq=211 ttl=61 time=39.8 ms
[1489980448.152706] 64 bytes from 10.82.31.73: icmp_seq=212 ttl=61 time=58.2 ms
[1489980449.128694] 64 bytes from 10.82.31.73: icmp_seq=213 ttl=61 time=32.7 ms
[1489980450.134941] 64 bytes from 10.82.31.73: icmp_seq=214 ttl=61 time=37.4 ms
[1489980451.128574] 64 bytes from 10.82.31.73: icmp_seq=215 ttl=61 time=30.1 ms
[1489980452.146018] 64 bytes from 10.82.31.73: icmp_seq=216 ttl=61 time=46.0 ms
[1489980453.156218] 64 bytes from 10.82.31.73: icmp_seq=217 ttl=61 time=55.0 ms
[1489980454.150644] 64 bytes from 10.82.31.73: icmp_seq=218 ttl=61 time=48.2 ms
[1489980455.158102] 64 bytes from 10.82.31.73: icmp_seq=219 ttl=61 time=54.3 ms
[1489980456.147944] 64 bytes from 10.82.31.73: icmp_seq=220 ttl=61 time=42.6 ms
[1489980457.142389] 64 bytes from 10.82.31.73: icmp_seq=221 ttl=61 time=35.3 ms
[1489980458.154127] 64 bytes from 10.82.31.73: icmp_seq=222 ttl=61 time=45.3 ms
[1489980459.148408] 64 bytes from 10.82.31.73: icmp_seq=223 ttl=61 time=37.7 ms
[1489980460.148022] 64 bytes from 10.82.31.73: icmp_seq=224 ttl=61 time=35.9 ms
[1489980461.139387] 64 bytes from 10.82.31.73: icmp_seq=225 ttl=61 time=26.1 ms
[1489980462.150024] 64 bytes from 10.82.31.73: icmp_seq=226 ttl=61 time=35.4 ms
[1489980463.147588] 64 bytes from 10.82.31.73: icmp_seq=227 ttl=61 time=31.2 ms
[1489980464.147967] 64 bytes from 10.82.31.73: icmp_seq=228 ttl=61 time=30.1 ms
[1489980465.147229] 64 bytes from 10.82.31.73: icmp_seq=229 ttl=61 time=27.9 ms
[1489980466.156754] 64 bytes from 10.82.31.73: icmp_seq=230 ttl=61 time=36.1 ms
[1489980467.155143] 64 bytes from 10.82.31.73: icmp_seq=231 ttl=61 time=32.9 ms
[1489980468.152318] 64 bytes from 10.82.31.73: icmp_seq=232 ttl=61 time=29.0 ms
[1489980469.160836] 64 bytes from 10.82.31.73: icmp_seq=233 ttl=61 time=36.1 ms
[1489980470.158750] 64 bytes from 10.82.31.73: icmp_seq=234 ttl=61 time=32.6 ms
[1489980471.168864] 64 bytes from 10.82.31.73: icmp_seq=235 ttl=61 time=41.0 ms
[1489980472.165715] 64 bytes from 10.82.31.73: icmp_seq=236 ttl=61 time=36.6 ms
[1489980473.165645] 64 bytes from 10.82.31.73: icmp_seq=237 ttl=61 time=34.8 ms
[1489980474.151781] 64 bytes from 10.82.31.73: icmp_seq=238 ttl=61 time=19.7 ms
[1489980475.168150] 64 bytes from 10.82.31.73: icmp_seq=239 ttl=61 time=34.6 ms
[1489980476.171212] 64 bytes from 10.82.31.73: icmp_seq=240 ttl=61 time=35.8 ms
[1489980477.179117] 64 bytes from 10.82.31.73: icmp_seq=241 ttl=61 time=41.7 ms
[1489980478.161784] 64 bytes from 10.82.31.73: icmp_seq=242 ttl=61 time=22.3 ms
[1489980479.175029] 64 bytes from 10.82.31.73: icmp_seq=243 ttl=61 time=33.9 ms
[1489980480.167923] 64 bytes from 10.82.31.73: icmp_seq=244 ttl=61 time=26.3 ms
[1489980481.171727] 64 bytes from 10.82.31.73: icmp_seq=245 ttl=61 time=28.3 ms
[1489980482.172002] 64 bytes from 10.82.31.73: icmp_seq=246 ttl=61 time=27.0 ms
[1489980483.177007] 64 bytes from 10.82.31.73: icmp_seq=247 ttl=61 time=31.3 ms
[1489980484.187637] 64 bytes from 10.82.31.73: icmp_seq=248 ttl=61 time=40.3 ms
[1489980485.173551] 64 bytes from 10.82.31.73: icmp_seq=249 ttl=61 time=24.6 ms
[1489980486.181393] 64 bytes from 10.82.31.73: icmp_seq=250 ttl=61 time=30.5 ms
[1489980487.180100] 64 bytes from 10.82.31.73: icmp_seq=251 ttl=61 time=27.4 ms
[1489980488.184209] 64 bytes from 10.82.31.73: icmp_seq=252 ttl=61 time=30.6 ms
[1489980489.204702] 64 bytes from 10.82.31.73: icmp_seq=253 ttl=61 time=50.0 ms
[1489980490.197483] 64 bytes from 10.82.31.73: icmp_seq=254 ttl=61 time=41.5 ms
[1489980491.187258] 64 bytes from 10.82.31.73: icmp_seq=255 ttl=61 time=29.7 ms
[1489980492.196780] 64 bytes from 10.82.31.73: icmp_seq=256 ttl=61 time=37.3 ms
[1489980493.205082] 64 bytes from 10.82.31.73: icmp_seq=257 ttl=61 time=44.1 ms
[1489980494.201865] 64 bytes from 10.82.31.73: icmp_seq=258 ttl=61 time=39.6 ms
[1489980495.205083] 64 bytes from 10.82.31.73: icmp_seq=259 ttl=61 time=41.0 ms
[1489980496.207235] 64 bytes from 10.82.31.73: icmp_seq=260 ttl=61 time=41.9 ms
[1489980497.200608] 64 bytes from 10.82.31.73: icmp_seq=261 ttl=61 time=33.9 ms
[1489980498.225750] 64 bytes from 10.82.31.73: icmp_seq=262 ttl=61 time=57.7 ms
[1489980499.201681] 64 bytes from 10.82.31.73: icmp_seq=263 ttl=61 time=32.2 ms
[1489980500.201059] 64 bytes from 10.82.31.73: icmp_seq=264 ttl=61 time=30.2 ms
[1489980501.211928] 64 bytes from 10.82.31.73: icmp_seq=265 ttl=61 time=39.7 ms
[1489980502.202276] 64 bytes from 10.82.31.73: icmp_seq=266 ttl=61 time=28.7 ms
[1489980503.195987] 64 bytes from 10.82.31.73: icmp_seq=267 ttl=61 time=20.3 ms
[1489980504.206233] 64 bytes from 10.82.31.73: icmp_seq=268 ttl=61 time=28.9 ms
[1489980505.204328] 64 bytes from 10.82.31.73: icmp_seq=269 ttl=61 time=25.8 ms
[1489980506.208086] 64 bytes from 10.82.31.73: icmp_seq=270 ttl=61 time=28.5 ms
[1489980507.212437] 64 bytes from 10.82.31.73: icmp_seq=271 ttl=61 time=30.9 ms
[1489980508.226957] 64 bytes from 10.82.31.73: icmp_seq=272 ttl=61 time=44.3 ms
[1489980509.218557] 64 bytes from 10.82.31.73: icmp_seq=273 ttl=61 time=34.3 ms
[1489980510.220781] 64 bytes from 10.82.31.73: icmp_seq=274 ttl=61 time=35.2 ms
[1489980511.218881] 64 bytes from 10.82.31.73: icmp_seq=275 ttl=61 time=31.9 ms
[1489980512.214969] 64 bytes from 10.82.31.73: icmp_seq=276 ttl=61 time=26.8 ms
[1489980513.221657] 64 bytes from 10.82.31.73: icmp_seq=277 ttl=61 time=31.4 ms
[1489980514.244550] 64 bytes from 10.82.31.73: icmp_seq=278 ttl=61 time=52.6 ms
[1489980515.243779] 64 bytes from 10.82.31.73: icmp_seq=279 ttl=61 time=50.2 ms
[1489980516.249300] 64 bytes from 10.82.31.73: icmp_seq=280 ttl=61 time=54.3 ms
[1489980517.240295] 64 bytes from 10.82.31.73: icmp_seq=281 ttl=61 time=43.5 ms
[1489980518.238441] 64 bytes from 10.82.31.73: icmp_seq=282 ttl=61 time=40.0 ms
[1489980519.235522] 64 bytes from 10.82.31.73: icmp_seq=283 ttl=61 time=35.9 ms
[1489980520.243710] 64 bytes from 10.82.31.73: icmp_seq=284 ttl=61 time=42.9 ms
[1489980521.248178] 64 bytes from 10.82.31.73: icmp_seq=285 ttl=61 time=46.6 ms
[1489980522.236630] 64 bytes from 10.82.31.73: icmp_seq=286 ttl=61 time=33.3 ms
[1489980523.247901] 64 bytes from 10.82.31.73: icmp_seq=287 ttl=61 time=42.7 ms
[1489980524.232794] 64 bytes from 10.82.31.73: icmp_seq=288 ttl=61 time=25.5 ms
[1489980525.240685] 64 bytes from 10.82.31.73: icmp_seq=289 ttl=61 time=31.7 ms
[1489980526.252701] 64 bytes from 10.82.31.73: icmp_seq=290 ttl=61 time=41.8 ms
[1489980527.249800] 64 bytes from 10.82.31.73: icmp_seq=291 ttl=61 time=37.5 ms
[1489980528.248282] 64 bytes from 10.82.31.73: icmp_seq=292 ttl=61 time=34.9 ms
[1489980529.243266] 64 bytes from 10.82.31.73: icmp_seq=293 ttl=61 time=28.6 ms
[1489980530.253867] 64 bytes from 10.82.31.73: icmp_seq=294 ttl=61 time=37.3 ms
[1489980531.249117] 64 bytes from 10.82.31.73: icmp_seq=295 ttl=61 time=31.0 ms
[1489980532.253463] 64 bytes from 10.82.31.73: icmp_seq=296 ttl=61 time=33.8 ms
[1489980533.265294] 64 bytes from 10.82.31.73: icmp_seq=297 ttl=61 time=43.6 ms
[1489980534.260155] 64 bytes from 10.82.31.73: icmp_seq=298 ttl=61 time=36.6 ms
[1489980535.257758] 64 bytes from 10.82.31.73: icmp_seq=299 ttl=61 time=32.4 ms
